"ll","tt","X1","X2","X3"
49,11,177,256,567
49,12,146,226,628
49,13,123,190,687
49,14,109,154,737
49,15,101,120,779
49,16,93,95,812
49,17,86,85,829
49,18,82,68,850
49,19,75,54,871
49,20,72,47,881
49,21,71,30,899
49,22,70,23,907
49,23,67,21,912
49,24,65,18,917
49,25,64,18,918
49,26,64,13,923
49,27,64,10,926
49,28,63,9,928
49,29,63,8,929
49,30,63,5,932
50,0,950,50,0
50,1,912,80,8
50,2,860,117,23
50,3,794,147,59
50,4,735,161,104
50,5,653,194,153
50,6,562,247,191
50,7,479,258,263
50,8,389,282,329
50,9,303,296,401
50,10,245,293,462
50,11,209,264,527
50,12,174,225,601
50,13,152,179,669
50,14,142,140,718
50,15,124,128,748
50,16,116,109,775
50,17,109,74,817
50,18,104,59,837
50,19,101,43,856
50,20,97,33,870
50,21,95,30,875
50,22,93,24,883
50,23,91,19,890
50,24,89,16,895
50,25,89,13,898
50,26,89,11,900
50,27,89,8,903
50,28,89,8,903
50,29,88,8,904
50,30,87,9,904
51,0,950,50,0
51,1,917,72,11
51,2,877,92,31
51,3,821,121,58
51,4,751,162,87
51,5,685,191,124
51,6,599,227,174
51,7,506,264,230
51,8,424,289,287
51,9,344,285,371
51,10,277,277,446
51,11,231,263,506
51,12,195,247,558
51,13,161,237,602
51,14,145,195,660
51,15,127,164,709
51,16,119,132,749
51,17,111,118,771
51,18,102,98,800
51,19,95,77,828
51,20,90,70,840
51,21,88,51,861
51,22,84,38,878
51,23,84,27,889
51,24,82,24,894
51,25,78,22,900
51,26,76,18,906
51,27,76,15,909
51,28,76,12,912
51,29,74,11,915
51,30,74,9,917
52,0,950,50,0
52,1,910,81,9
52,2,866,104,30
52,3,802,150,48
52,4,729,185,86
52,5,624,252,124
52,6,542,277,181
52,7,442,310,248
52,8,369,303,328
52,9,287,305,408
52,10,233,282,485
52,11,189,258,553
52,12,157,229,614
52,13,124,207,669
52,14,107,173,720
52,15,96,138,766
52,16,85,116,799
52,17,75,97,828
52,18,73,74,853
52,19,71,50,879
52,20,67,42,891
52,21,65,39,896
52,22,61,33,906
52,23,61,26,913
52,24,60,21,919
52,25,60,19,921
52,26,59,16,925
52,27,59,13,928
52,28,57,12,931
52,29,57,10,933
52,30,56,8,936
53,0,950,50,0
53,1,919,71,10
53,2,887,88,25
53,3,829,125,46
53,4,759,167,74
53,5,670,217,113
53,6,575,269,156
53,7,471,304,225
53,8,378,330,292
53,9,304,332,364
53,10,237,336,427
53,11,185,281,534
53,12,154,241,605
53,13,132,205,663
53,14,109,176,715
53,15,101,134,765
53,16,96,105,799
53,17,88,91,821
53,18,84,64,852
53,19,80,51,869
53,20,76,46,878
53,21,72,38,890
53,22,68,32,900
53,23,68,23,909
53,24,68,17,915
53,25,68,12,920
53,26,68,11,921
53,27,67,11,922
53,28,67,6,927
53,29,67,4,929
53,30,67,4,929
54,0,950,50,0
54,1,921,65,14
54,2,892,79,29
54,3,843,107,50
54,4,770,145,85
54,5,709,164,127
54,6,628,210,162
54,7,540,236,224
54,8,466,249,285
54,9,391,263,346
54,10,335,248,417
54,11,285,244,471
54,12,242,232,526
54,13,208,214,578
54,14,188,170,642
54,15,171,143,686
54,16,152,133,715
54,17,135,118,747
54,18,123,91,786
54,19,119,77,804
54,20,112,69,819
54,21,108,58,834
54,22,102,52,846
54,23,100,41,859
54,24,99,33,868
54,25,97,27,876
54,26,93,21,886
54,27,92,16,892
54,28,88,14,898
54,29,88,10,902
54,30,87,9,904
55,0,950,50,0
55,1,916,72,12
55,2,875,95,30
55,3,810,135,55
55,4,743,164,93
55,5,660,206,134
55,6,562,256,182
55,7,474,284,242
55,8,397,292,311
55,9,314,305,381
55,10,258,294,448
55,11,208,281,511
55,12,177,251,572
55,13,152,213,635
55,14,136,178,686
55,15,114,145,741
55,16,101,120,779
55,17,93,104,803
55,18,88,89,823
55,19,86,71,843
55,20,82,54,864
55,21,77,47,876
55,22,73,41,886
55,23,72,32,896
55,24,71,25,904
55,25,69,19,912
55,26,68,17,915
55,27,66,14,920
55,28,65,10,925
55,29,65,7,928
55,30,65,7,928
56,0,950,50,0
56,1,918,70,12
56,2,869,100,31
56,3,807,135,58
56,4,740,163,97
56,5,660,211,129
56,6,570,240,190
56,7,481,266,253
56,8,400,289,311
56,9,336,284,380
56,10,268,291,441
56,11,225,264,511
56,12,192,235,573
56,13,159,201,640
56,14,131,161,708
56,15,119,126,755
56,16,105,104,791
56,17,100,92,808
56,18,96,70,834
56,19,88,58,854
56,20,84,52,864
56,21,83,42,875
56,22,82,34,884
56,23,81,24,895
56,24,80,20,900
56,25,79,15,906
56,26,76,16,908
56,27,76,13,911
56,28,74,13,913
56,29,74,11,915
56,30,74,6,920
57,0,950,50,0
57,1,921,63,16
57,2,878,83,39
57,3,832,111,57
57,4,765,146,89
57,5,685,192,123
57,6,620,204,176
57,7,540,232,228
57,8,448,261,291
57,9,378,269,353
57,10,321,254,425
57,11,268,246,486
57,12,225,211,564
57,13,189,205,606
57,14,169,171,660
57,15,150,145,705
57,16,139,120,741
57,17,131,96,773
57,18,122,78,800
57,19,116,63,821
57,20,109,54,837
57,21,102,54,844
57,22,100,42,858
57,23,99,30,871
57,24,97,23,880
57,25,95,23,882
57,26,92,21,887
57,27,92,17,891
57,28,91,13,896
57,29,89,9,902
57,30,89,4,907
58,0,950,50,0
58,1,926,59,15
58,2,887,76,37
58,3,846,99,55
58,4,794,128,78
58,5,729,153,118
58,6,647,183,170
58,7,569,216,215
58,8,493,238,269
58,9,409,272,319
58,10,355,264,381
58,11,300,266,434
58,12,250,235,515
58,13,206,228,566
58,14,172,204,624
58,15,142,185,673
58,16,125,159,716
58,17,116,131,753
58,18,106,104,790
58,19,100,86,814
58,20,96,65,839
58,21,92,49,859
58,22,90,37,873
58,23,87,35,878
58,24,84,26,890
58,25,82,21,897
58,26,81,18,901
58,27,81,12,907
58,28,79,10,911
58,29,79,5,916
58,30,79,2,919
59,0,950,50,0
59,1,914,73,13
59,2,861,110,29
59,3,818,125,57
59,4,742,174,84
59,5,654,218,128
59,6,548,261,191
59,7,457,287,256
59,8,371,307,322
59,9,294,295,411
59,10,243,275,482
59,11,196,262,542
59,12,166,229,605
59,13,138,191,671
59,14,118,159,723
59,15,105,132,763
59,16,94,110,796
59,17,88,94,818
59,18,80,86,834
59,19,78,60,862
59,20,73,51,876
59,21,70,41,889
59,22,68,34,898
59,23,66,31,903
59,24,63,29,908
59,25,63,21,916
59,26,62,20,918
59,27,62,14,924
59,28,62,11,927
59,29,62,8,930
59,30,62,7,931
60,0,950,50,0
60,1,916,72,12
60,2,880,87,33
60,3,829,118,53
60,4,771,140,89
60,5,710,165,125
60,6,648,196,156
60,7,572,230,198
60,8,478,263,259
60,9,400,281,319
60,10,330,272,398
60,11,278,246,476
60,12,238,226,536
60,13,209,197,594
60,14,171,185,644
60,15,151,170,679
60,16,134,151,715
60,17,119,123,758
60,18,108,107,785
60,19,105,92,803
60,20,98,75,827
60,21,92,63,845
60,22,84,56,860
60,23,81,43,876
60,24,79,37,884
60,25,76,32,892
60,26,74,26,900
60,27,74,20,906
60,28,73,10,917
60,29,73,8,919
60,30,73,5,922
61,0,950,50,0
61,1,921,61,18
61,2,877,87,36
61,3,825,115,60
61,4,752,162,86
61,5,676,191,133
61,6,596,224,180
61,7,510,262,228
61,8,414,284,302
61,9,352,270,378
61,10,307,252,441
61,11,260,235,505
61,12,217,214,569
61,13,189,178,633
61,14,172,154,674
61,15,157,141,702
61,16,138,123,739
61,17,129,108,763
61,18,124,89,787
61,19,121,67,812
61,20,115,63,822
61,21,107,54,839
61,22,104,43,853
61,23,99,37,864
61,24,98,27,875
61,25,97,21,882
61,26,97,14,889
61,27,97,7,896
61,28,97,6,897
61,29,97,5,898
61,30,96,4,900
62,0,950,50,0
62,1,922,69,9
62,2,875,102,23
62,3,816,134,50
62,4,747,164,89
62,5,660,205,135
62,6,568,254,178
62,7,473,279,248
62,8,374,303,323
62,9,299,300,401
62,10,238,277,485
62,11,195,252,553
62,12,165,223,612
62,13,144,189,667
62,14,123,168,709
62,15,109,138,753
62,16,95,115,790
62,17,93,79,828
62,18,89,59,852
62,19,84,45,871
62,20,83,36,881
62,21,82,29,889
62,22,80,27,893
62,23,78,19,903
62,24,76,17,907
62,25,76,9,915
62,26,76,8,916
62,27,76,5,919
62,28,75,4,921
62,29,75,3,922
62,30,75,1,924
63,0,950,50,0
63,1,910,86,4
63,2,858,117,25
63,3,788,160,52
63,4,703,198,99
63,5,615,231,154
63,6,526,252,222
63,7,429,296,275
63,8,343,304,353
63,9,270,309,421
63,10,218,273,509
63,11,172,255,573
63,12,141,222,637
63,13,126,180,694
63,14,110,141,749
63,15,102,121,777
63,16,96,97,807
63,17,89,79,832
63,18,87,67,846
63,19,81,53,866
63,20,79,42,879
63,21,76,38,886
63,22,72,33,895
63,23,71,24,905
63,24,71,18,911
63,25,70,16,914
63,26,68,12,920
63,27,67,9,924
63,28,67,8,925
63,29,67,7,926
63,30,67,6,927
64,0,950,50,0
64,1,916,66,18
64,2,870,98,32
64,3,807,132,61
64,4,731,172,97
64,5,652,206,142
64,6,577,231,192
64,7,493,251,256
64,8,411,262,327
64,9,349,266,385
64,10,280,273,447
64,11,236,248,516
64,12,206,217,577
64,13,174,201,625
64,14,160,166,674
64,15,140,146,714
64,16,125,121,754
64,17,110,104,786
64,18,108,86,806
64,19,102,66,832
64,20,98,55,847
64,21,94,47,859
64,22,90,43,867
64,23,88,33,879
64,24,85,27,888
64,25,82,25,893
64,26,81,16,903
64,27,80,14,906
64,28,78,12,910
64,29,77,9,914
64,30,77,9,914
65,0,950,50,0
65,1,919,72,9
65,2,890,80,30
65,3,842,110,48
65,4,783,139,78
65,5,709,174,117
65,6,633,196,171
65,7,555,228,217
65,8,479,245,276
65,9,400,270,330
65,10,323,284,393
65,11,264,287,449
65,12,210,271,519
65,13,178,246,576
65,14,153,214,633
65,15,124,193,683
65,16,109,165,726
65,17,102,134,764
65,18,93,112,795
65,19,89,94,817
65,20,83,76,841
65,21,78,59,863
65,22,77,47,876
65,23,76,42,882
65,24,75,32,893
65,25,73,27,900
65,26,72,21,907
65,27,71,16,913
65,28,71,9,920
65,29,71,5,924
65,30,71,3,926
66,0,950,50,0
66,1,917,70,13
66,2,865,107,28
66,3,803,146,51
66,4,727,186,87
66,5,659,210,131
66,6,566,253,181
66,7,465,290,245
66,8,374,302,324
66,9,303,296,401
66,10,250,287,463
66,11,196,262,542
66,12,160,234,606
66,13,130,209,661
66,14,106,178,716
66,15,88,158,754
66,16,78,126,796
66,17,71,107,822
66,18,66,87,847
66,19,65,71,864
66,20,63,53,884
66,21,60,44,896
66,22,60,31,909
66,23,60,23,917
66,24,60,20,920
66,25,60,14,926
66,26,60,13,927
66,27,59,8,933
66,28,59,2,939
66,29,59,2,939
66,30,59,2,939
67,0,950,50,0
67,1,914,73,13
67,2,872,94,34
67,3,813,127,60
67,4,738,175,87
67,5,662,203,135
67,6,576,235,189
67,7,497,263,240
67,8,415,284,301
67,9,340,285,375
67,10,278,271,451
67,11,229,243,528
67,12,196,218,586
67,13,173,188,639
67,14,144,173,683
67,15,134,144,722
67,16,126,107,767
67,17,122,80,798
67,18,117,61,822
67,19,115,41,844
67,20,112,36,852
67,21,110,32,858
67,22,109,25,866
67,23,108,17,875
67,24,105,15,880
67,25,104,15,881
67,26,103,11,886
67,27,102,9,889
67,28,101,8,891
67,29,101,5,894
67,30,101,3,896
68,0,950,50,0
68,1,907,88,5
68,2,855,124,21
68,3,763,181,56
68,4,675,225,100
68,5,571,276,153
68,6,478,304,218
68,7,385,323,292
68,8,310,314,376
68,9,252,289,459
68,10,197,274,529
68,11,171,238,591
68,12,148,203,649
68,13,125,170,705
68,14,111,152,737
68,15,100,126,774
68,16,92,95,813
68,17,85,82,833
68,18,78,64,858
68,19,77,46,877
68,20,76,42,882
68,21,73,32,895
68,22,73,24,903
68,23,73,20,907
68,24,72,19,909
68,25,72,11,917
68,26,72,9,919
68,27,69,10,921
68,28,69,8,923
68,29,69,6,925
68,30,69,2,929
69,0,950,50,0
69,1,912,76,12
69,2,855,112,33
69,3,803,139,58
69,4,720,189,91
69,5,636,225,139
69,6,534,269,197
69,7,442,302,256
69,8,359,309,332
69,9,285,323,392
69,10,225,297,478
69,11,184,264,552
69,12,150,230,620
69,13,131,189,680
69,14,116,159,725
69,15,100,135,765
69,16,92,110,798
69,17,85,96,819
69,18,77,83,840
69,19,72,67,861
69,20,69,49,882
69,21,67,39,894
69,22,63,32,905
69,23,60,30,910
69,24,58,22,920
69,25,56,19,925
69,26,56,13,931
69,27,55,13,932
69,28,53,10,937
69,29,53,8,939
69,30,53,4,943
70,0,950,50,0
70,1,929,62,9
70,2,896,83,21
70,3,851,101,48
70,4,786,141,73
70,5,711,187,102
70,6,622,227,151
70,7,519,271,210
70,8,439,299,262
70,9,347,309,344
70,10,273,309,418
70,11,205,304,491
70,12,161,276,563
70,13,132,249,619
70,14,104,228,668
70,15,86,191,723
70,16,72,165,763
70,17,65,131,804
70,18,60,109,831
70,19,57,82,861
70,20,52,66,882
70,21,48,56,896
70,22,45,41,914
70,23,44,33,923
70,24,44,25,931
70,25,44,18,938
70,26,44,11,945
70,27,43,9,948
70,28,43,6,951
70,29,43,4,953
70,30,43,2,955
71,0,950,50,0
71,1,914,79,7
71,2,855,123,22
71,3,777,175,48
71,4,681,231,88
71,5,603,263,134
71,6,504,303,193
71,7,404,323,273
71,8,324,324,352
71,9,261,308,431
71,10,208,290,502
71,11,170,257,573
71,12,146,207,647
71,13,130,174,696
71,14,114,144,742
71,15,99,120,781
71,16,90,104,806
71,17,87,82,831
71,18,81,76,843
71,19,77,60,863
71,20,73,53,874
71,21,67,40,893
71,22,66,28,906
71,23,62,24,914
71,24,62,18,920
71,25,61,17,922
71,26,60,14,926
71,27,60,12,928
71,28,60,10,930
71,29,60,6,934
71,30,60,4,936
72,0,950,50,0
72,1,920,71,9
72,2,871,105,24
72,3,813,138,49
72,4,737,183,80
72,5,660,219,121
72,6,567,259,174
72,7,461,312,227
72,8,365,328,307
72,9,287,327,386
72,10,221,320,459
72,11,176,282,542
72,12,147,235,618
72,13,114,224,662
72,14,90,185,725
72,15,75,154,771
72,16,70,111,819
72,17,64,88,848
72,18,61,65,874
72,19,59,51,890
72,20,57,40,903
72,21,57,30,913
72,22,56,22,922
72,23,53,20,927
72,24,51,14,935
72,25,51,12,937
72,26,51,9,940
72,27,51,6,943
72,28,51,4,945
72,29,51,4,945
72,30,50,4,946
73,0,950,50,0
73,1,917,72,11
73,2,877,97,26
73,3,832,112,56
73,4,777,146,77
73,5,695,198,107
73,6,597,248,155
73,7,499,285,216
73,8,420,295,285
73,9,339,305,356
73,10,265,313,422
73,11,222,283,495
73,12,188,248,564
73,13,155,225,620
73,14,136,190,674
73,15,116,164,720
73,16,107,135,758
73,17,97,103,800
73,18,95,77,828
73,19,88,68,844
73,20,86,57,857
73,21,84,41,875
73,22,82,34,884
73,23,82,27,891
73,24,82,18,900
73,25,80,16,904
73,26,79,11,910
73,27,78,9,913
73,28,78,5,917
73,29,78,3,919
73,30,78,2,920
74,0,950,50,0
74,1,912,78,10
74,2,857,115,28
74,3,795,147,58
74,4,723,177,100
74,5,633,213,154
74,6,544,244,212
74,7,465,272,263
74,8,393,270,337
74,9,337,240,423
74,10,288,228,484
74,11,248,215,537
74,12,211,207,582
74,13,189,178,633
74,14,168,158,674
74,15,153,128,719
74,16,142,114,744
74,17,130,101,769
74,18,121,88,791
74,19,114,68,818
74,20,108,64,828
74,21,101,50,849
74,22,100,44,856
74,23,97,39,864
74,24,96,35,869
74,25,94,26,880
74,26,91,24,885
74,27,90,16,894
74,28,89,14,897
74,29,89,11,900
74,30,88,9,903
75,0,950,50,0
75,1,911,76,13
75,2,866,104,30
75,3,815,129,56
75,4,725,184,91
75,5,634,222,144
75,6,546,252,202
75,7,450,272,278
75,8,364,287,349
75,9,297,289,414
75,10,244,272,484
75,11,193,253,554
75,12,157,218,625
75,13,130,191,679
75,14,117,157,726
75,15,106,132,762
75,16,101,103,796
75,17,94,83,823
75,18,91,63,846
75,19,87,47,866
75,20,86,36,878
75,21,85,29,886
75,22,84,26,890
75,23,84,24,892
75,24,84,15,901
75,25,84,12,904
75,26,82,14,904
75,27,81,14,905
75,28,81,10,909
75,29,81,8,911
75,30,81,7,912
76,0,950,50,0
76,1,923,64,13
76,2,887,86,27
76,3,842,112,46
76,4,765,158,77
76,5,695,186,119
76,6,620,220,160
76,7,538,238,224
76,8,438,275,287
76,9,370,279,351
76,10,317,276,407
76,11,260,252,488
76,12,219,244,537
76,13,179,224,597
76,14,158,187,655
76,15,140,167,693
76,16,130,134,736
76,17,119,112,769
76,18,115,91,794
76,19,105,83,812
76,20,99,69,832
76,21,95,58,847
76,22,91,44,865
76,23,89,38,873
76,24,88,27,885
76,25,85,26,889
76,26,84,18,898
76,27,84,14,902
76,28,83,14,903
76,29,83,11,906
76,30,81,10,909
77,0,950,50,0
77,1,912,71,17
77,2,872,95,33
77,3,816,121,63
77,4,745,161,94
77,5,666,196,138
77,6,574,242,184
77,7,481,267,252
77,8,405,270,325
77,9,339,278,383
77,10,281,271,448
77,11,225,263,512
77,12,195,223,582
77,13,166,193,641
77,14,143,172,685
77,15,124,131,745
77,16,114,110,776
77,17,106,84,810
77,18,100,72,828
77,19,94,61,845
77,20,88,53,859
77,21,86,40,874
77,22,82,36,882
77,23,79,31,890
77,24,78,23,899
77,25,75,21,904
77,26,72,17,911
77,27,70,14,916
77,28,69,10,921
77,29,68,9,923
77,30,67,9,924
78,0,950,50,0
78,1,921,66,13
78,2,869,102,29
78,3,805,136,59
78,4,736,172,92
78,5,644,208,148
78,6,550,249,201
78,7,467,256,277
78,8,393,272,335
78,9,333,261,406
78,10,270,261,469
78,11,227,237,536
78,12,193,216,591
78,13,164,180,656
78,14,142,151,707
78,15,128,123,749
78,16,121,101,778
78,17,116,85,799
78,18,108,72,820
78,19,102,59,839
78,20,99,47,854
78,21,98,37,865
78,22,96,26,878
78,23,93,22,885
78,24,93,14,893
78,25,93,12,895
78,26,91,12,897
78,27,91,7,902
78,28,91,7,902
78,29,90,7,903
78,30,87,8,905
79,0,950,50,0
79,1,924,56,20
79,2,873,95,32
79,3,823,122,55
79,4,751,165,84
79,5,671,202,127
79,6,601,219,180
79,7,516,247,237
79,8,444,246,310
79,9,373,258,369
79,10,303,258,439
79,11,259,226,515
79,12,217,215,568
79,13,188,192,620
79,14,162,165,673
79,15,145,135,720
79,16,137,105,758
79,17,124,94,782
79,18,116,75,809
79,19,112,60,828
79,20,106,48,846
79,21,104,42,854
79,22,100,33,867
79,23,97,27,876
79,24,94,24,882
79,25,93,13,894
79,26,92,11,897
79,27,91,11,898
79,28,90,10,900
79,29,90,8,902
79,30,89,7,904
80,0,950,50,0
80,1,916,72,12
80,2,882,87,31
80,3,817,129,54
80,4,742,167,91
80,5,661,210,129
80,6,557,253,190
80,7,459,284,257
80,8,370,299,331
80,9,295,309,396
80,10,247,280,473
80,11,202,250,548
80,12,159,223,618
80,13,135,182,683
80,14,119,148,733
80,15,106,125,769
80,16,95,101,804
80,17,87,86,827
80,18,83,64,853
80,19,80,51,869
80,20,77,45,878
80,21,75,35,890
80,22,74,31,895
80,23,71,26,903
80,24,71,17,912
80,25,71,16,913
80,26,69,11,920
80,27,69,9,922
80,28,68,9,923
80,29,68,8,924
80,30,68,6,926
81,0,950,50,0
81,1,924,66,10
81,2,887,81,32
81,3,852,92,56
81,4,812,104,84
81,5,749,136,115
81,6,687,166,147
81,7,609,213,178
81,8,519,249,232
81,9,429,268,303
81,10,357,278,365
81,11,288,277,435
81,12,238,260,502
81,13,198,247,555
81,14,166,221,613
81,15,149,188,663
81,16,132,155,713
81,17,117,126,757
81,18,105,107,788
81,19,96,86,818
81,20,90,73,837
81,21,86,60,854
81,22,83,47,870
81,23,81,42,877
81,24,79,36,885
81,25,78,32,890
81,26,74,30,896
81,27,73,27,900
81,28,71,22,907
81,29,71,16,913
81,30,71,13,916
82,0,950,50,0
82,1,923,67,10
82,2,882,93,25
82,3,826,123,51
82,4,757,159,84
82,5,665,220,115
82,6,559,272,169
82,7,462,297,241
82,8,368,315,317
82,9,288,305,407
82,10,242,271,487
82,11,198,248,554
82,12,172,214,614
82,13,144,198,658
82,14,130,153,717
82,15,119,125,756
82,16,108,108,784
82,17,99,87,814
82,18,92,79,829
82,19,87,62,851
82,20,86,48,866
82,21,82,42,876
82,22,82,29,889
82,23,81,21,898
82,24,79,17,904
82,25,79,12,909
82,26,78,9,913
82,27,77,8,915
82,28,77,4,919
82,29,77,3,920
82,30,77,2,921
83,0,950,50,0
83,1,920,64,16
83,2,886,76,38
83,3,839,107,54
83,4,773,142,85
83,5,692,189,119
83,6,615,210,175
83,7,527,255,218
83,8,457,267,276
83,9,360,312,328
83,10,293,299,408
83,11,243,280,477
83,12,195,253,552
83,13,170,213,617
83,14,148,188,664
83,15,133,157,710
83,16,124,126,750
83,17,115,101,784
83,18,103,89,808
83,19,95,71,834
83,20,93,52,855
83,21,89,40,871
83,22,87,32,881
83,23,83,28,889
83,24,80,23,897
83,25,80,21,899
83,26,79,13,908
83,27,78,8,914
83,28,78,3,919
83,29,77,4,919
83,30,77,3,920
84,0,950,50,0
84,1,922,66,12
84,2,879,94,27
84,3,831,123,46
84,4,761,166,73
84,5,675,208,117
84,6,600,235,165
84,7,510,262,228
84,8,412,287,301
84,9,349,283,368
84,10,283,265,452
84,11,226,248,526
84,12,187,241,572
84,13,163,202,635
84,14,134,185,681
84,15,123,150,727
84,16,109,131,760
84,17,103,103,794
84,18,98,80,822
84,19,94,64,842
84,20,90,55,855
84,21,84,45,871
84,22,82,30,888
84,23,82,25,893
84,24,81,22,897
84,25,81,19,900
84,26,81,15,904
84,27,81,11,908
84,28,81,10,909
84,29,81,8,911
84,30,80,8,912
85,0,950,50,0
85,1,916,72,12
85,2,859,115,26
85,3,801,134,65
85,4,728,178,94
85,5,636,224,140
85,6,535,271,194
85,7,431,313,256
85,8,348,329,323
85,9,269,325,406
85,10,220,285,495
85,11,182,245,573
85,12,151,202,647
85,13,134,163,703
85,14,119,139,742
85,15,109,118,773
85,16,104,89,807
85,17,99,67,834
85,18,88,61,851
85,19,84,47,869
85,20,81,41,878
85,21,80,32,888
85,22,79,26,895
85,23,79,18,903
85,24,78,16,906
85,25,77,14,909
85,26,76,12,912
85,27,74,9,917
85,28,74,6,920
85,29,74,4,922
85,30,74,4,922
86,0,950,50,0
86,1,908,83,9
86,2,854,116,30
86,3,774,172,54
86,4,677,227,96
86,5,579,266,155
86,6,482,302,216
86,7,400,308,292
86,8,321,318,361
86,9,264,298,438
86,10,226,268,506
86,11,182,245,573
86,12,146,224,630
86,13,120,180,700
86,14,109,142,749
86,15,103,119,778
86,16,89,103,808
86,17,84,81,835
86,18,79,65,856
86,19,76,56,868
86,20,75,46,879
86,21,72,40,888
86,22,70,32,898
86,23,70,26,904
86,24,69,18,913
86,25,69,14,917
86,26,68,11,921
86,27,68,9,923
86,28,67,9,924
86,29,66,9,925
86,30,65,7,928
87,0,950,50,0
87,1,924,68,8
87,2,885,94,21
87,3,826,135,39
87,4,744,189,67
87,5,649,238,113
87,6,552,274,174
87,7,464,301,235
87,8,370,307,323
87,9,289,308,403
87,10,223,299,478
87,11,180,272,548
87,12,141,244,615
87,13,117,196,687
87,14,103,161,736
87,15,95,129,776
87,16,86,97,817
87,17,83,75,842
87,18,78,66,856
87,19,76,51,873
87,20,76,36,888
87,21,75,27,898
87,22,74,19,907
87,23,74,16,910
87,24,73,11,916
87,25,72,9,919
87,26,72,6,922
87,27,71,5,924
87,28,71,1,928
87,29,71,1,928
87,30,71,1,928
88,0,950,50,0
88,1,918,73,9
88,2,873,98,29
88,3,821,126,53
88,4,762,160,78
88,5,690,203,107
88,6,601,234,165
88,7,525,254,221
88,8,435,284,281
88,9,348,299,353
88,10,292,284,424
88,11,248,262,490
88,12,206,241,553
88,13,179,207,614
88,14,150,176,674
88,15,139,146,715
88,16,125,127,748
88,17,118,100,782
88,18,113,78,809
88,19,105,66,829
88,20,102,47,851
88,21,97,44,859
88,22,91,42,867
88,23,87,33,880
88,24,87,26,887
88,25,83,22,895
88,26,79,16,905
88,27,77,15,908
88,28,76,10,914
88,29,76,5,919
88,30,76,4,920
89,0,950,50,0
89,1,923,64,13
89,2,885,88,27
89,3,839,114,47
89,4,782,135,83
89,5,711,182,107
89,6,645,206,149
89,7,563,241,196
89,8,477,273,250
89,9,391,293,316
89,10,322,281,397
89,11,268,268,464
89,12,229,243,528
89,13,192,218,590
89,14,165,193,642
89,15,142,167,691
89,16,125,142,733
89,17,115,120,765
89,18,108,101,791
89,19,98,91,811
89,20,93,74,833
89,21,90,54,856
89,22,88,42,870
89,23,84,35,881
89,24,82,29,889
89,25,78,23,899
89,26,75,21,904
89,27,74,19,907
89,28,74,17,909
89,29,72,13,915
89,30,72,8,920
90,0,950,50,0
90,1,907,84,9
90,2,860,105,35
90,3,797,139,64
90,4,721,173,106
90,5,633,210,157
90,6,538,253,209
90,7,449,279,272
90,8,364,300,336
90,9,286,308,406
90,10,234,276,490
90,11,195,259,546
90,12,163,231,606
90,13,138,190,672
90,14,119,155,726
90,15,109,123,768
90,16,98,100,802
90,17,90,88,822
90,18,84,71,845
90,19,80,48,872
90,20,72,46,882
90,21,68,44,888
90,22,66,34,900
90,23,64,33,903
90,24,62,28,910
90,25,60,18,922
90,26,60,11,929
90,27,59,10,931
90,28,58,9,933
90,29,58,6,936
90,30,58,4,938
91,0,950,50,0
91,1,915,70,15
91,2,868,97,35
91,3,809,123,68
91,4,745,159,96
91,5,654,204,142
91,6,572,227,201
91,7,500,248,252
91,8,440,250,310
91,9,374,240,386
91,10,321,234,445
91,11,275,221,504
91,12,238,210,552
91,13,205,203,592
91,14,172,172,656
91,15,147,141,712
91,16,128,123,749
91,17,118,98,784
91,18,109,80,811
91,19,102,69,829
91,20,100,55,845
91,21,96,41,863
91,22,93,32,875
91,23,91,27,882
91,24,90,21,889
91,25,89,14,897
91,26,88,13,899
91,27,88,11,901
91,28,88,10,902
91,29,88,9,903
91,30,87,8,905
92,0,950,50,0
92,1,906,86,8
92,2,858,114,28
92,3,795,152,53
92,4,698,204,98
92,5,614,243,143
92,6,522,272,206
92,7,435,288,277
92,8,350,301,349
92,9,283,288,429
92,10,228,268,504
92,11,183,258,559
92,12,148,231,621
92,13,127,199,674
92,14,112,165,723
92,15,105,139,756
92,16,95,115,790
92,17,86,98,816
92,18,78,83,839
92,19,77,59,864
92,20,74,48,878
92,21,72,38,890
92,22,70,27,903
92,23,68,20,912
92,24,68,14,918
92,25,67,13,920
92,26,67,9,924
92,27,67,8,925
92,28,66,7,927
92,29,66,7,927
92,30,66,5,929
93,0,950,50,0
93,1,919,69,12
93,2,882,86,32
93,3,830,117,53
93,4,766,151,83
93,5,693,196,111
93,6,604,235,161
93,7,505,275,220
93,8,427,292,281
93,9,348,302,350
93,10,276,291,433
93,11,228,258,514
93,12,191,219,590
93,13,158,189,653
93,14,140,161,699
93,15,120,134,746
93,16,110,107,783
93,17,101,85,814
93,18,95,71,834
93,19,88,64,848
93,20,84,46,870
93,21,84,34,882
93,22,81,29,890
93,23,80,23,897
93,24,76,20,904
93,25,76,15,909
93,26,74,12,914
93,27,71,11,918
93,28,70,11,919
93,29,69,11,920
93,30,68,11,921
94,0,950,50,0
94,1,920,70,10
94,2,874,92,34
94,3,820,122,58
94,4,758,155,87
94,5,675,198,127
94,6,593,227,180
94,7,523,236,241
94,8,449,240,311
94,9,371,248,381
94,10,305,244,451
94,11,263,238,499
94,12,233,198,569
94,13,198,186,616
