"ll","tt","X1","X2","X3"
7,8,740,104,156
7,9,712,106,182
7,10,682,112,206
7,11,651,117,232
7,12,626,119,255
7,13,592,127,281
7,14,561,135,304
7,15,526,136,338
7,16,494,136,370
7,17,469,131,400
7,18,434,130,436
7,19,413,121,466
7,20,390,116,494
7,21,371,97,532
7,22,354,89,557
7,23,341,81,578
7,24,329,76,595
7,25,321,65,614
7,26,313,52,635
7,27,307,43,650
7,28,297,43,660
7,29,289,45,666
7,30,284,35,681
8,0,950,50,0
8,1,939,48,13
8,2,916,63,21
8,3,885,77,38
8,4,851,95,54
8,5,816,101,83
8,6,780,107,113
8,7,745,118,137
8,8,716,118,166
8,9,674,130,196
8,10,628,153,219
8,11,587,158,255
8,12,541,159,300
8,13,497,164,339
8,14,477,153,370
8,15,438,153,409
8,16,397,153,450
8,17,377,135,488
8,18,359,127,514
8,19,339,119,542
8,20,322,114,564
8,21,308,97,595
8,22,290,91,619
8,23,282,79,639
8,24,272,66,662
8,25,260,66,674
8,26,249,64,687
8,27,241,60,699
8,28,228,61,711
8,29,226,52,722
8,30,223,42,735
9,0,950,50,0
9,1,922,63,15
9,2,896,70,34
9,3,876,79,45
9,4,852,88,60
9,5,820,104,76
9,6,782,122,96
9,7,748,127,125
9,8,697,149,154
9,9,651,163,186
9,10,603,168,229
9,11,563,165,272
9,12,520,165,315
9,13,492,153,355
9,14,468,142,390
9,15,440,135,425
9,16,413,135,452
9,17,388,134,478
9,18,360,130,510
9,19,336,131,533
9,20,320,110,570
9,21,306,88,606
9,22,290,88,622
9,23,284,73,643
9,24,278,62,660
9,25,265,62,673
9,26,254,55,691
9,27,249,47,704
9,28,248,39,713
9,29,246,32,722
9,30,243,26,731
10,0,950,50,0
10,1,930,59,11
10,2,910,64,26
10,3,884,72,44
10,4,869,66,65
10,5,847,73,80
10,6,813,88,99
10,7,780,100,120
10,8,740,118,142
10,9,706,127,167
10,10,680,129,191
10,11,644,132,224
10,12,605,133,262
10,13,564,142,294
10,14,534,131,335
10,15,500,128,372
10,16,467,121,412
10,17,443,103,454
10,18,426,92,482
10,19,409,83,508
10,20,393,79,528
10,21,373,80,547
10,22,358,79,563
10,23,344,76,580
10,24,334,69,597
10,25,323,59,618
10,26,316,52,632
10,27,307,46,647
10,28,303,38,659
10,29,301,28,671
10,30,297,23,680
11,0,950,50,0
11,1,931,51,18
11,2,902,66,32
11,3,875,75,50
11,4,836,100,64
11,5,809,94,97
11,6,771,111,118
11,7,735,112,153
11,8,700,106,194
11,9,679,90,231
11,10,653,91,256
11,11,629,95,276
11,12,608,93,299
11,13,587,96,317
11,14,570,86,344
11,15,548,81,371
11,16,539,64,397
11,17,529,64,407
11,18,517,63,420
11,19,504,66,430
11,20,496,56,448
11,21,489,53,458
11,22,476,52,472
11,23,461,54,485
11,24,449,48,503
11,25,442,38,520
11,26,437,29,534
11,27,429,28,543
11,28,424,29,547
11,29,419,26,555
11,30,415,25,560
12,0,950,50,0
12,1,935,48,17
12,2,918,54,28
12,3,897,65,38
12,4,871,74,55
12,5,845,79,76
12,6,817,82,101
12,7,793,91,116
12,8,761,102,137
12,9,728,104,168
12,10,700,101,199
12,11,676,92,232
12,12,660,90,250
12,13,636,92,272
12,14,615,96,289
12,15,598,83,319
12,16,569,92,339
12,17,551,87,362
12,18,530,92,378
12,19,503,94,403
12,20,482,93,425
12,21,463,89,448
12,22,449,81,470
12,23,435,81,484
12,24,420,82,498
12,25,401,85,514
12,26,390,70,540
12,27,375,64,561
12,28,366,50,584
12,29,357,47,596
12,30,350,48,602
13,0,950,50,0
13,1,921,71,8
13,2,896,78,26
13,3,868,92,40
13,4,838,98,64
13,5,799,116,85
13,6,751,134,115
13,7,711,134,155
13,8,662,144,194
13,9,632,138,230
13,10,591,134,275
13,11,570,116,314
13,12,545,113,342
13,13,528,103,369
13,14,499,102,399
13,15,478,95,427
13,16,461,89,450
13,17,447,79,474
13,18,437,70,493
13,19,422,65,513
13,20,406,65,529
13,21,394,60,546
13,22,385,55,560
13,23,376,50,574
13,24,368,41,591
13,25,359,41,600
13,26,346,44,610
13,27,333,40,627
13,28,331,30,639
13,29,327,27,646
13,30,324,26,650
14,0,950,50,0
14,1,932,59,9
14,2,918,62,20
14,3,886,81,33
14,4,863,85,52
14,5,825,105,70
14,6,798,106,96
14,7,754,127,119
14,8,716,124,160
14,9,679,128,193
14,10,640,128,232
14,11,605,134,261
14,12,582,125,293
14,13,563,114,323
14,14,537,99,364
14,15,514,91,395
14,16,490,81,429
14,17,476,76,448
14,18,459,70,471
14,19,450,66,484
14,20,441,59,500
14,21,426,60,514
14,22,412,56,532
14,23,403,54,543
14,24,395,47,558
14,25,388,44,568
14,26,383,40,577
14,27,373,44,583
14,28,367,41,592
14,29,359,40,601
14,30,352,33,615
15,0,950,50,0
15,1,930,59,11
15,2,900,80,20
15,3,877,90,33
15,4,831,119,50
15,5,790,129,81
15,6,742,146,112
15,7,705,146,149
15,8,662,151,187
15,9,620,156,224
15,10,567,168,265
15,11,525,168,307
15,12,493,160,347
15,13,473,145,382
15,14,444,144,412
15,15,412,145,443
15,16,376,151,473
15,17,359,130,511
15,18,336,124,540
15,19,318,110,572
15,20,297,106,597
15,21,284,89,627
15,22,271,81,648
15,23,268,69,663
15,24,260,59,681
15,25,255,45,700
15,26,252,39,709
15,27,249,37,714
15,28,246,32,722
15,29,241,25,734
15,30,239,17,744
16,0,950,50,0
16,1,927,55,18
16,2,905,68,27
16,3,884,77,39
16,4,849,96,55
16,5,813,114,73
16,6,764,134,102
16,7,711,152,137
16,8,662,160,178
16,9,617,163,220
16,10,584,152,264
16,11,550,142,308
16,12,515,137,348
16,13,493,125,382
16,14,467,119,414
16,15,447,110,443
16,16,418,116,466
16,17,400,101,499
16,18,380,96,524
16,19,363,95,542
16,20,349,83,568
16,21,334,81,585
16,22,323,68,609
16,23,312,60,628
16,24,303,56,641
16,25,297,47,656
16,26,289,39,672
16,27,284,32,684
16,28,281,31,688
16,29,277,30,693
16,30,273,26,701
17,0,950,50,0
17,1,925,63,12
17,2,907,66,27
17,3,891,68,41
17,4,861,84,55
17,5,836,87,77
17,6,805,96,99
17,7,770,108,122
17,8,736,115,149
17,9,693,127,180
17,10,646,143,211
17,11,614,142,244
17,12,576,158,266
17,13,532,162,306
17,14,507,149,344
17,15,470,153,377
17,16,436,152,412
17,17,410,146,444
17,18,387,142,471
17,19,364,134,502
17,20,352,107,541
17,21,335,95,570
17,22,320,88,592
17,23,307,80,613
17,24,299,67,634
17,25,291,61,648
17,26,286,47,667
17,27,282,36,682
17,28,277,31,692
17,29,277,26,697
17,30,275,21,704
18,0,950,50,0
18,1,929,56,15
18,2,906,62,32
18,3,884,69,47
18,4,863,76,61
18,5,829,97,74
18,6,794,107,99
18,7,760,113,127
18,8,725,119,156
18,9,688,124,188
18,10,655,134,211
18,11,615,135,250
18,12,589,123,288
18,13,549,133,318
18,14,520,134,346
18,15,494,124,382
18,16,463,121,416
18,17,436,120,444
18,18,407,114,479
18,19,400,93,507
18,20,389,79,532
18,21,373,74,553
18,22,365,59,576
18,23,358,52,590
18,24,351,49,600
18,25,343,43,614
18,26,336,39,625
18,27,335,28,637
18,28,332,24,644
18,29,332,19,649
18,30,331,12,657
19,0,950,50,0
19,1,927,61,12
19,2,904,67,29
19,3,877,77,46
19,4,849,85,66
19,5,825,88,87
19,6,793,102,105
19,7,758,117,125
19,8,735,109,156
19,9,706,110,184
19,10,679,107,214
19,11,659,103,238
19,12,627,112,261
19,13,597,112,291
19,14,575,104,321
19,15,548,97,355
19,16,526,96,378
19,17,511,82,407
19,18,481,98,421
19,19,460,94,446
19,20,439,92,469
19,21,412,93,495
19,22,400,89,511
19,23,383,85,532
19,24,365,81,554
19,25,358,63,579
19,26,343,66,591
19,27,330,63,607
19,28,317,58,625
19,29,311,56,633
19,30,305,50,645
20,0,950,50,0
20,1,938,52,10
20,2,919,58,23
20,3,888,70,42
20,4,860,83,57
20,5,825,100,75
20,6,786,122,92
20,7,731,150,119
20,8,689,157,154
20,9,643,169,188
20,10,594,176,230
20,11,554,173,273
20,12,513,161,326
20,13,488,146,366
20,14,450,144,406
20,15,422,134,444
20,16,398,120,482
20,17,385,99,516
20,18,372,88,540
20,19,357,79,564
20,20,348,75,577
20,21,338,61,601
20,22,324,60,616
20,23,313,51,636
20,24,310,44,646
20,25,300,44,656
20,26,294,36,670
20,27,291,29,680
20,28,288,20,692
20,29,286,17,697
20,30,285,15,700
21,0,950,50,0
21,1,928,60,12
21,2,899,73,28
21,3,873,76,51
21,4,850,76,74
21,5,825,76,99
21,6,805,75,120
21,7,782,83,135
21,8,751,96,153
21,9,714,111,175
21,10,685,107,208
21,11,651,117,232
21,12,614,124,262
21,13,589,111,300
21,14,556,119,325
21,15,522,128,350
21,16,485,134,381
21,17,463,125,412
21,18,438,121,441
21,19,415,122,463
21,20,394,122,484
21,21,374,109,517
21,22,363,88,549
21,23,353,75,572
21,24,345,63,592
21,25,338,54,608
21,26,333,43,624
21,27,323,41,636
21,28,318,36,646
21,29,313,28,659
21,30,308,28,664
22,0,950,50,0
22,1,929,57,14
22,2,910,56,34
22,3,888,70,42
22,4,853,89,58
22,5,825,90,85
22,6,800,91,109
22,7,770,98,132
22,8,734,112,154
22,9,705,112,183
22,10,680,111,209
22,11,659,98,243
22,12,628,97,275
22,13,593,111,296
22,14,571,108,321
22,15,547,113,340
22,16,523,106,371
22,17,502,102,396
22,18,486,93,421
22,19,472,87,441
22,20,458,85,457
22,21,440,83,477
22,22,423,73,504
22,23,408,62,530
22,24,394,63,543
22,25,388,62,550
22,26,379,52,569
22,27,367,51,582
22,28,363,48,589
22,29,355,41,604
22,30,352,32,616
23,0,950,50,0
23,1,936,53,11
23,2,920,49,31
23,3,894,62,44
23,4,872,73,55
23,5,853,73,74
23,6,821,86,93
23,7,791,100,109
23,8,756,111,133
23,9,715,121,164
23,10,676,133,191
23,11,638,134,228
23,12,616,121,263
23,13,586,116,298
23,14,558,118,324
23,15,533,107,360
23,16,515,98,387
23,17,491,97,412
23,18,471,92,437
23,19,456,91,453
23,20,440,82,478
23,21,430,72,498
23,22,418,62,520
23,23,410,58,532
23,24,396,55,549
23,25,385,52,563
23,26,380,44,576
23,27,376,34,590
23,28,370,32,598
23,29,365,32,603
23,30,361,25,614
24,0,950,50,0
24,1,928,62,10
24,2,902,78,20
24,3,872,87,41
24,4,838,93,69
24,5,804,108,88
24,6,763,119,118
24,7,730,118,152
24,8,699,109,192
24,9,665,123,212
24,10,634,126,240
24,11,602,136,262
24,12,562,148,290
24,13,520,157,323
24,14,490,152,358
24,15,456,151,393
24,16,416,156,428
24,17,390,153,457
24,18,364,132,504
24,19,345,120,535
24,20,323,110,567
24,21,305,109,586
24,22,295,88,617
24,23,282,71,647
24,24,270,61,669
24,25,260,54,686
24,26,257,42,701
24,27,256,34,710
24,28,253,31,716
24,29,251,30,719
24,30,247,29,724
25,0,950,50,0
25,1,933,57,10
25,2,914,66,20
25,3,891,72,37
25,4,863,78,59
25,5,836,82,82
25,6,815,80,105
25,7,793,82,125
25,8,769,83,148
25,9,740,91,169
25,10,717,95,188
25,11,685,101,214
25,12,660,101,239
25,13,637,104,259
25,14,610,103,287
25,15,580,101,319
25,16,549,105,346
25,17,525,106,369
25,18,504,109,387
25,19,480,99,421
25,20,456,103,441
25,21,435,97,468
25,22,416,95,489
25,23,397,79,524
25,24,389,72,539
25,25,381,65,554
25,26,365,62,573
25,27,354,60,586
25,28,345,57,598
25,29,334,55,611
25,30,329,48,623
26,0,950,50,0
26,1,934,50,16
26,2,911,58,31
26,3,889,63,48
26,4,869,65,66
26,5,851,65,84
26,6,826,70,104
26,7,808,75,117
26,8,778,84,138
26,9,750,94,156
26,10,718,103,179
26,11,682,117,201
26,12,654,114,232
26,13,625,119,256
26,14,593,123,284
26,15,567,121,312
26,16,527,139,334
26,17,489,145,366
26,18,459,143,398
26,19,436,131,433
26,20,417,120,463
26,21,399,105,496
26,22,382,98,520
26,23,371,83,546
26,24,357,80,563
26,25,344,76,580
26,26,330,73,597
26,27,318,70,612
26,28,308,68,624
26,29,299,64,637
26,30,295,52,653
27,0,950,50,0
27,1,929,55,16
27,2,913,61,26
27,3,891,69,40
27,4,859,85,56
27,5,817,105,78
27,6,776,118,106
27,7,734,133,133
27,8,698,136,166
27,9,653,152,195
27,10,616,160,224
27,11,576,153,271
27,12,539,159,302
27,13,509,142,349
27,14,486,123,391
27,15,458,122,420
27,16,438,106,456
27,17,417,103,480
27,18,407,83,510
27,19,394,73,533
27,20,385,61,554
27,21,372,58,570
27,22,363,55,582
27,23,353,55,592
27,24,346,45,609
27,25,341,39,620
27,26,334,39,627
27,27,327,39,634
27,28,320,33,647
27,29,318,28,654
27,30,315,25,660
28,0,950,50,0
28,1,931,56,13
28,2,908,66,26
28,3,875,84,41
28,4,852,89,59
28,5,825,87,88
28,6,793,98,109
28,7,767,105,128
28,8,730,115,155
28,9,705,110,185
28,10,657,129,214
28,11,617,131,252
28,12,582,125,293
28,13,552,114,334
28,14,534,99,367
28,15,515,94,391
28,16,495,94,411
28,17,473,94,433
28,18,453,94,453
28,19,434,92,474
28,20,422,85,493
28,21,404,76,520
28,22,384,72,544
28,23,374,62,564
28,24,369,48,583
28,25,362,41,597
28,26,355,42,603
28,27,350,35,615
28,28,343,38,619
28,29,336,35,629
28,30,334,27,639
29,0,950,50,0
29,1,927,56,17
29,2,906,68,26
29,3,883,74,43
29,4,861,68,71
29,5,839,79,82
29,6,804,97,99
29,7,764,112,124
29,8,738,116,146
29,9,705,116,179
29,10,674,120,206
29,11,647,110,243
29,12,616,113,271
29,13,592,108,300
29,14,564,110,326
29,15,533,111,356
29,16,512,110,378
29,17,488,104,408
29,18,469,91,440
29,19,445,94,461
29,20,426,84,490
29,21,409,77,514
29,22,397,74,529
29,23,386,69,545
29,24,377,61,562
29,25,369,55,576
29,26,360,52,588
29,27,352,48,600
29,28,347,38,615
29,29,342,36,622
29,30,336,32,632
30,0,950,50,0
30,1,929,59,12
30,2,901,75,24
30,3,874,83,43
30,4,835,102,63
30,5,789,122,89
30,6,750,125,125
30,7,711,139,150
30,8,678,137,185
30,9,630,156,214
30,10,583,162,255
30,11,548,156,296
30,12,499,174,327
30,13,466,165,369
30,14,425,170,405
30,15,392,164,444
30,16,369,141,490
30,17,346,137,517
30,18,328,124,548
30,19,310,110,580
30,20,301,91,608
30,21,285,88,627
30,22,276,70,654
30,23,265,62,673
30,24,258,49,693
30,25,251,44,705
30,26,246,36,718
30,27,238,38,724
30,28,233,38,729
30,29,229,36,735
30,30,222,34,744
31,0,950,50,0
31,1,934,51,15
31,2,916,61,23
31,3,890,67,43
31,4,868,77,55
31,5,836,90,74
31,6,806,95,99
31,7,782,91,127
31,8,757,89,154
31,9,725,96,179
31,10,689,106,205
31,11,661,102,237
31,12,633,102,265
31,13,610,101,289
31,14,583,95,322
31,15,551,109,340
31,16,530,107,363
31,17,513,102,385
31,18,498,99,403
31,19,478,93,429
31,20,454,89,457
31,21,436,80,484
31,22,417,79,504
31,23,397,80,523
31,24,383,77,540
31,25,369,69,562
31,26,358,62,580
31,27,348,53,599
31,28,340,50,610
31,29,338,41,621
31,30,330,37,633
32,0,950,50,0
32,1,934,55,11
32,2,913,64,23
32,3,882,78,40
32,4,856,89,55
32,5,807,118,75
32,6,767,125,108
32,7,734,130,136
32,8,694,139,167
32,9,649,146,205
32,10,611,142,247
32,11,586,127,287
32,12,551,129,320
32,13,516,137,347
32,14,487,135,378
32,15,460,126,414
32,16,427,127,446
32,17,400,122,478
32,18,386,110,504
32,19,372,102,526
32,20,362,92,546
32,21,346,86,568
32,22,340,73,587
32,23,330,72,598
32,24,320,66,614
32,25,311,59,630
32,26,305,46,649
32,27,298,39,663
32,28,294,37,669
32,29,291,26,683
32,30,286,23,691
33,0,950,50,0
33,1,938,53,9
33,2,916,63,21
33,3,894,62,44
33,4,869,69,62
33,5,844,71,85
33,6,820,83,97
33,7,782,106,112
33,8,745,123,132
33,9,700,146,154
33,10,664,145,191
33,11,631,146,223
33,12,595,143,262
33,13,542,154,304
33,14,502,165,333
33,15,466,153,381
33,16,437,138,425
33,17,413,124,463
33,18,394,115,491
33,19,378,106,516
33,20,359,102,539
33,21,346,90,564
33,22,333,79,588
33,23,320,71,609
33,24,310,66,624
33,25,303,59,638
33,26,300,46,654
33,27,295,43,662
33,28,290,38,672
33,29,283,37,680
33,30,276,36,688
34,0,950,50,0
34,1,924,67,9
34,2,895,81,24
34,3,866,88,46
34,4,836,102,62
34,5,796,115,89
34,6,750,135,115
34,7,694,162,144
34,8,638,176,186
34,9,603,168,229
34,10,562,177,261
34,11,521,177,302
34,12,479,177,344
34,13,444,166,390
34,14,405,162,433
34,15,378,144,478
34,16,359,122,519
34,17,342,113,545
34,18,333,94,573
34,19,326,74,600
34,20,313,74,613
34,21,304,60,636
34,22,298,50,652
34,23,289,51,660
34,24,284,43,673
34,25,282,32,686
34,26,281,25,694
34,27,280,19,701
34,28,279,18,703
34,29,278,12,710
34,30,278,10,712
35,0,950,50,0
35,1,934,56,10
35,2,920,55,25
35,3,900,57,43
35,4,884,57,59
35,5,853,69,78
35,6,832,71,97
35,7,808,70,122
35,8,789,67,144
35,9,765,79,156
35,10,732,93,175
35,11,705,103,192
35,12,677,105,218
35,13,651,114,235
35,14,620,118,262
35,15,590,118,292
35,16,564,112,324
35,17,528,126,346
35,18,499,132,369
35,19,470,130,400
35,20,456,104,440
35,21,435,105,460
35,22,411,103,486
35,23,388,94,518
35,24,371,89,540
35,25,357,79,564
35,26,348,72,580
35,27,339,68,593
35,28,334,58,608
35,29,327,56,617
35,30,317,53,630
36,0,950,50,0
36,1,929,55,16
36,2,911,62,27
36,3,886,71,43
36,4,860,84,56
36,5,823,99,78
36,6,800,106,94
36,7,771,108,121
36,8,738,114,148
36,9,708,112,180
36,10,655,140,205
36,11,619,138,243
36,12,575,135,290
36,13,539,142,319
36,14,515,132,353
36,15,489,120,391
36,16,470,118,412
36,17,447,116,437
36,18,421,117,462
36,19,402,106,492
36,20,382,96,522
36,21,369,88,543
36,22,358,80,562
36,23,340,73,587
36,24,330,62,608
36,25,322,49,629
36,26,318,42,640
36,27,310,36,654
36,28,307,29,664
36,29,303,28,669
36,30,298,27,675
37,0,950,50,0
37,1,935,52,13
37,2,918,57,25
37,3,900,58,42
37,4,883,61,56
37,5,860,64,76
37,6,840,74,86
37,7,820,73,107
37,8,782,84,134
37,9,750,99,151
37,10,713,110,177
37,11,678,119,203
37,12,655,112,233
37,13,640,103,257
37,14,612,109,279
37,15,581,112,307
37,16,555,110,335
37,17,526,112,362
37,18,497,123,380
37,19,467,127,406
37,20,449,113,438
37,21,427,101,472
37,22,413,94,493
37,23,392,91,517
37,24,379,78,543
37,25,363,80,557
37,26,356,69,575
37,27,345,59,596
37,28,338,50,612
37,29,333,44,623
37,30,326,44,630
38,0,950,50,0
38,1,933,55,12
38,2,903,69,28
38,3,878,78,44
38,4,843,102,55
38,5,812,107,81
38,6,765,126,109
38,7,732,122,146
38,8,704,115,181
38,9,683,101,216
38,10,650,106,244
38,11,629,99,272
38,12,602,107,291
38,13,572,107,321
38,14,557,101,342
38,15,530,100,370
38,16,514,91,395
38,17,498,85,417
38,18,482,77,441
38,19,466,68,466
38,20,456,63,481
38,21,444,62,494
38,22,432,56,512
38,23,423,43,534
38,24,412,43,545
38,25,400,45,555
38,26,390,43,567
38,27,387,35,578
38,28,380,30,590
38,29,374,28,598
38,30,368,25,607
39,0,950,50,0
39,1,929,62,9
39,2,906,65,29
39,3,884,65,51
39,4,854,75,71
39,5,830,73,97
39,6,805,80,115
39,7,776,86,138
39,8,745,97,158
39,9,712,108,180
39,10,682,112,206
39,11,650,125,225
39,12,609,130,261
39,13,567,138,295
39,14,530,141,329
39,15,494,141,365
39,16,463,129,408
39,17,439,115,446
39,18,415,105,480
39,19,391,100,509
39,20,377,96,527
39,21,362,86,552
39,22,349,79,572
39,23,345,64,591
39,24,337,57,606
39,25,326,56,618
39,26,318,48,634
39,27,311,46,643
39,28,308,35,657
39,29,306,27,667
39,30,304,23,673
40,0,950,50,0
40,1,922,64,14
40,2,897,75,28
40,3,872,78,50
40,4,843,86,71
40,5,807,106,87
40,6,764,124,112
40,7,732,116,152
40,8,694,127,179
40,9,656,132,212
40,10,617,137,246
40,11,594,121,285
40,12,568,117,315
40,13,538,122,340
40,14,511,118,371
40,15,485,106,409
40,16,463,108,429
40,17,442,105,453
40,18,420,99,481
40,19,398,101,501
40,20,376,94,530
40,21,367,78,555
40,22,357,65,578
40,23,352,52,596
40,24,348,45,607
40,25,342,34,624
40,26,338,30,632
40,27,335,22,643
40,28,334,18,648
40,29,333,16,651
40,30,332,13,655
41,0,950,50,0
41,1,932,48,20
41,2,910,55,35
41,3,889,57,54
41,4,867,71,62
41,5,839,77,84
41,6,814,73,113
41,7,786,81,133
41,8,755,97,148
41,9,714,116,170
41,10,671,124,205
41,11,633,135,232
41,12,588,140,272
41,13,554,137,309
41,14,526,130,344
41,15,493,126,381
41,16,466,118,416
41,17,442,110,448
41,18,431,100,469
41,19,414,98,488
41,20,398,90,512
41,21,386,82,532
41,22,375,69,556
41,23,369,55,576
41,24,360,49,591
41,25,351,48,601
41,26,345,46,609
41,27,339,41,620
41,28,333,37,630
41,29,330,32,638
41,30,327,24,649
42,0,950,50,0
42,1,933,52,15
42,2,901,71,28
42,3,884,71,45
42,4,859,78,63
42,5,831,85,84
42,6,796,109,95
42,7,764,100,136
42,8,734,105,161
42,9,705,112,183
42,10,670,127,203
42,11,642,125,233
42,12,608,140,252
42,13,570,147,283
42,14,541,137,322
42,15,509,138,353
42,16,475,134,391
42,17,453,127,420
42,18,437,111,452
42,19,414,106,480
42,20,400,97,503
42,21,380,96,524
42,22,369,87,544
42,23,356,84,560
42,24,344,71,585
42,25,336,65,599
42,26,329,59,612
42,27,320,58,622
42,28,317,46,637
42,29,310,40,650
42,30,306,28,666
43,0,950,50,0
43,1,925,63,12
43,2,896,76,28
43,3,866,86,48
43,4,831,99,70
43,5,796,111,93
43,6,756,127,117
43,7,712,142,146
43,8,673,156,171
43,9,620,176,204
43,10,575,172,253
43,11,540,155,305
43,12,517,140,343
43,13,479,138,383
43,14,451,122,427
43,15,433,113,454
43,16,415,99,486
43,17,390,98,512
43,18,373,90,537
43,19,356,83,561
43,20,347,75,578
43,21,334,62,604
43,22,323,58,619
43,23,320,46,634
43,24,316,36,648
43,25,312,33,655
43,26,306,31,663
43,27,303,26,671
43,28,298,28,674
43,29,292,26,682
43,30,289,25,686
44,0,950,50,0
44,1,929,58,13
44,2,912,63,25
44,3,879,82,39
44,4,841,93,66
44,5,807,103,90
44,6,778,104,118
44,7,742,114,144
44,8,709,116,175
44,9,673,125,202
44,10,642,128,230
44,11,613,126,261
44,12,575,130,295
44,13,541,119,340
44,14,520,110,370
44,15,495,105,400
44,16,469,103,428
44,17,450,98,452
44,18,431,91,478
44,19,417,82,501
44,20,405,74,521
44,21,391,73,536
44,22,380,66,554
44,23,370,60,570
44,24,358,56,586
44,25,353,44,603
44,26,342,46,612
44,27,336,37,627
44,28,331,29,640
44,29,321,29,650
44,30,316,30,654
45,0,950,50,0
45,1,932,56,12
45,2,909,68,23
45,3,892,64,44
45,4,873,65,62
45,5,849,76,75
45,6,811,90,99
45,7,781,98,121
45,8,738,125,137
45,9,700,126,174
45,10,658,135,207
45,11,619,146,235
45,12,577,152,271
45,13,540,156,304
45,14,509,141,350
45,15,481,133,386
45,16,456,121,423
45,17,428,124,448
45,18,412,110,478
45,19,392,105,503
45,20,375,93,532
45,21,356,87,557
45,22,335,95,570
45,23,319,94,587
45,24,307,84,609
45,25,301,66,633
45,26,292,60,648
45,27,288,50,662
45,28,280,48,672
45,29,273,41,686
45,30,270,30,700
46,0,950,50,0
