"ll","tt","X1","X2","X3"
57,29,303,20,677
57,30,300,17,683
58,0,950,50,0
58,1,923,70,7
58,2,897,78,25
58,3,862,91,47
58,4,811,120,69
58,5,769,132,99
58,6,721,145,134
58,7,678,148,174
58,8,643,141,216
58,9,612,140,248
58,10,583,135,282
58,11,548,137,315
58,12,510,137,353
58,13,484,125,391
58,14,468,121,411
58,15,448,121,431
58,16,425,108,467
58,17,402,110,488
58,18,386,94,520
58,19,372,75,553
58,20,363,57,580
58,21,351,55,594
58,22,346,44,610
58,23,342,29,629
58,24,340,24,636
58,25,339,19,642
58,26,336,18,646
58,27,335,14,651
58,28,334,12,654
58,29,334,11,655
58,30,334,10,656
59,0,950,50,0
59,1,930,60,10
59,2,901,71,28
59,3,874,79,47
59,4,829,107,64
59,5,785,119,96
59,6,744,137,119
59,7,689,154,157
59,8,648,147,205
59,9,599,160,241
59,10,550,182,268
59,11,505,181,314
59,12,453,189,358
59,13,421,191,388
59,14,389,169,442
59,15,365,151,484
59,16,338,146,516
59,17,314,134,552
59,18,302,111,587
59,19,290,96,614
59,20,284,70,646
59,21,277,65,658
59,22,266,62,672
59,23,258,57,685
59,24,253,50,697
59,25,243,46,711
59,26,238,38,724
59,27,233,34,733
59,28,229,29,742
59,29,226,27,747
59,30,223,21,756
60,0,950,50,0
60,1,928,55,17
60,2,899,68,33
60,3,879,68,53
60,4,855,74,71
60,5,827,84,89
60,6,802,87,111
60,7,776,91,133
60,8,733,110,157
60,9,695,119,186
60,10,665,127,208
60,11,627,127,246
60,12,586,130,284
60,13,562,120,318
60,14,531,114,355
60,15,513,108,379
60,16,501,87,412
60,17,481,89,430
60,18,467,77,456
60,19,455,67,478
60,20,440,62,498
60,21,432,59,509
60,22,424,52,524
60,23,416,47,537
60,24,409,39,552
60,25,401,35,564
60,26,395,34,571
60,27,395,26,579
60,28,392,23,585
60,29,392,18,590
60,30,390,19,591
61,0,950,50,0
61,1,934,54,12
61,2,916,54,30
61,3,896,60,44
61,4,877,67,56
61,5,849,81,70
61,6,821,91,88
61,7,794,94,112
61,8,768,93,139
61,9,747,86,167
61,10,722,93,185
61,11,696,104,200
61,12,670,93,237
61,13,636,95,269
61,14,603,98,299
61,15,581,96,323
61,16,554,104,342
61,17,537,93,370
61,18,518,85,397
61,19,505,76,419
61,20,480,92,428
61,21,463,91,446
61,22,445,89,466
61,23,427,80,493
61,24,411,72,517
61,25,395,74,531
61,26,384,71,545
61,27,375,62,563
61,28,362,62,576
61,29,352,59,589
61,30,343,57,600
62,0,950,50,0
62,1,929,57,14
62,2,908,64,28
62,3,889,67,44
62,4,862,76,62
62,5,832,88,80
62,6,786,109,105
62,7,741,127,132
62,8,690,146,164
62,9,650,152,198
62,10,611,154,235
62,11,582,145,273
62,12,550,139,311
62,13,522,132,346
62,14,500,124,376
62,15,475,119,406
62,16,449,117,434
62,17,428,102,470
62,18,411,92,497
62,19,395,86,519
62,20,377,81,542
62,21,369,69,562
62,22,357,68,575
62,23,346,68,586
62,24,339,50,611
62,25,333,50,617
62,26,326,48,626
62,27,318,42,640
62,28,311,40,649
62,29,306,36,658
62,30,303,31,666
63,0,950,50,0
63,1,927,62,11
63,2,908,70,22
63,3,884,75,41
63,4,856,92,52
63,5,823,97,80
63,6,786,110,104
63,7,739,133,128
63,8,702,140,158
63,9,662,138,200
63,10,629,132,239
63,11,600,122,278
63,12,568,123,309
63,13,542,121,337
63,14,508,121,371
63,15,485,115,400
63,16,462,109,429
63,17,443,102,455
63,18,423,98,479
63,19,404,93,503
63,20,392,80,528
63,21,375,74,551
63,22,368,63,569
63,23,358,59,583
63,24,350,57,593
63,25,345,47,608
63,26,336,47,617
63,27,325,48,627
63,28,315,53,632
63,29,310,44,646
63,30,305,40,655
64,0,950,50,0
64,1,935,51,14
64,2,917,55,28
64,3,901,63,36
64,4,876,73,51
64,5,843,85,72
64,6,806,101,93
64,7,767,119,114
64,8,729,127,144
64,9,680,149,171
64,10,655,144,201
64,11,612,146,242
64,12,580,145,275
64,13,544,145,311
64,14,520,132,348
64,15,497,119,384
64,16,474,108,418
64,17,451,108,441
64,18,428,100,472
64,19,411,92,497
64,20,397,84,519
64,21,385,73,542
64,22,376,64,560
64,23,372,50,578
64,24,363,53,584
64,25,356,47,597
64,26,349,43,608
64,27,346,39,615
64,28,340,33,627
64,29,336,30,634
64,30,333,25,642
65,0,950,50,0
65,1,934,56,10
65,2,913,56,31
65,3,893,65,42
65,4,866,74,60
65,5,838,92,70
65,6,809,94,97
65,7,777,104,119
65,8,746,107,147
65,9,723,105,172
65,10,693,115,192
65,11,650,135,215
65,12,616,130,254
65,13,582,138,280
65,14,551,136,313
65,15,522,135,343
65,16,491,135,374
65,17,465,135,400
65,18,444,123,433
65,19,418,123,459
65,20,383,136,481
65,21,361,117,522
65,22,345,110,545
65,23,334,96,570
65,24,327,82,591
65,25,318,68,614
65,26,305,67,628
65,27,298,54,648
65,28,290,46,664
65,29,283,39,678
65,30,272,39,689
66,0,950,50,0
66,1,936,52,12
66,2,915,66,19
66,3,886,80,34
66,4,857,94,49
66,5,834,90,76
66,6,805,88,107
66,7,780,83,137
66,8,760,80,160
66,9,741,77,182
66,10,722,76,202
66,11,702,79,219
66,12,673,89,238
66,13,645,90,265
66,14,610,104,286
66,15,586,98,316
66,16,565,92,343
66,17,541,96,363
66,18,517,94,389
66,19,493,95,412
66,20,474,94,432
66,21,455,82,463
66,22,434,81,485
66,23,422,71,507
66,24,411,63,526
66,25,404,56,540
66,26,397,44,559
66,27,391,36,573
66,28,385,30,585
66,29,382,27,591
66,30,380,21,599
67,0,950,50,0
67,1,934,47,19
67,2,917,53,30
67,3,900,58,42
67,4,878,63,59
67,5,855,69,76
67,6,834,75,91
67,7,808,84,108
67,8,777,97,126
67,9,741,113,146
67,10,706,118,176
67,11,664,140,196
67,12,632,134,234
67,13,591,144,265
67,14,554,145,301
67,15,523,140,337
67,16,500,135,365
67,17,477,130,393
67,18,446,136,418
67,19,420,127,453
67,20,400,118,482
67,21,376,119,505
67,22,361,102,537
67,23,349,97,554
67,24,341,85,574
67,25,329,75,596
67,26,322,63,615
67,27,314,54,632
67,28,308,48,644
67,29,305,40,655
67,30,301,34,665
68,0,950,50,0
68,1,930,59,11
68,2,905,71,24
68,3,873,91,36
68,4,846,102,52
68,5,800,122,78
68,6,763,133,104
68,7,705,156,139
68,8,657,166,177
68,9,608,177,215
68,10,551,185,264
68,11,503,184,313
68,12,461,188,351
68,13,431,165,404
68,14,407,147,446
68,15,388,138,474
68,16,360,132,508
68,17,339,112,549
68,18,320,105,575
68,19,303,97,600
68,20,295,82,623
68,21,288,76,636
68,22,278,65,657
68,23,265,68,667
68,24,257,59,684
68,25,252,57,691
68,26,251,40,709
68,27,247,34,719
68,28,243,32,725
68,29,242,21,737
68,30,238,17,745
69,0,950,50,0
69,1,936,50,14
69,2,917,56,27
69,3,893,71,36
69,4,865,87,48
69,5,830,98,72
69,6,795,108,97
69,7,757,121,122
69,8,728,119,153
69,9,689,131,180
69,10,645,143,212
69,11,613,144,243
69,12,579,143,278
69,13,538,150,312
69,14,500,152,348
69,15,471,136,393
69,16,445,123,432
69,17,425,115,460
69,18,399,113,488
69,19,381,102,517
69,20,366,94,540
69,21,351,85,564
69,22,343,74,583
69,23,332,72,596
69,24,325,56,619
69,25,320,43,637
69,26,314,43,643
69,27,308,42,650
69,28,301,39,660
69,29,293,38,669
69,30,287,34,679
70,0,950,50,0
70,1,933,59,8
70,2,912,66,22
70,3,888,74,38
70,4,858,82,60
70,5,825,96,79
70,6,796,105,99
70,7,767,115,118
70,8,733,130,137
70,9,694,136,170
70,10,662,134,204
70,11,617,143,240
70,12,580,148,272
70,13,544,150,306
70,14,508,159,333
70,15,466,165,369
70,16,432,159,409
70,17,400,144,456
70,18,375,143,482
70,19,340,146,514
70,20,328,124,548
70,21,313,106,581
70,22,298,95,607
70,23,291,74,635
70,24,279,65,656
70,25,273,49,678
70,26,269,39,692
70,27,267,31,702
70,28,262,26,712
70,29,260,23,717
70,30,257,19,724
71,0,950,50,0
71,1,925,65,10
71,2,898,74,28
71,3,867,92,41
71,4,826,113,61
71,5,784,128,88
71,6,739,143,118
71,7,695,154,151
71,8,649,164,187
71,9,596,175,229
71,10,558,175,267
71,11,524,179,297
71,12,492,168,340
71,13,461,153,386
71,14,434,130,436
71,15,406,127,467
71,16,385,110,505
71,17,364,107,529
71,18,351,90,559
71,19,337,82,581
71,20,327,77,596
71,21,320,63,617
71,22,312,55,633
71,23,301,57,642
71,24,297,44,659
71,25,288,43,669
71,26,285,37,678
71,27,283,35,682
71,28,278,33,689
71,29,273,31,696
71,30,269,24,707
72,0,950,50,0
72,1,920,63,17
72,2,901,69,30
72,3,869,86,45
72,4,833,103,64
72,5,795,117,88
72,6,752,128,120
72,7,725,121,154
72,8,693,119,188
72,9,648,137,215
72,10,614,139,247
72,11,569,152,279
72,12,527,163,310
72,13,491,158,351
72,14,452,152,396
72,15,418,144,438
72,16,397,120,483
72,17,370,113,517
72,18,350,102,548
72,19,340,82,578
72,20,321,87,592
72,21,309,74,617
72,22,300,68,632
72,23,293,58,649
72,24,284,54,662
72,25,279,46,675
72,26,277,35,688
72,27,272,31,697
72,28,271,21,708
72,29,268,19,713
72,30,268,15,717
73,0,950,50,0
73,1,929,65,6
73,2,898,85,17
73,3,864,96,40
73,4,835,104,61
73,5,792,128,80
73,6,755,142,103
73,7,707,148,145
73,8,655,165,180
73,9,601,172,227
73,10,556,169,275
73,11,500,191,309
73,12,463,171,366
73,13,428,160,412
73,14,402,145,453
73,15,379,130,491
73,16,360,120,520
73,17,337,108,555
73,18,324,95,581
73,19,307,86,607
73,20,293,90,617
73,21,281,76,643
73,22,276,60,664
73,23,274,47,679
73,24,270,44,686
73,25,264,39,697
73,26,262,26,712
73,27,259,24,717
73,28,258,20,722
73,29,257,19,724
73,30,255,15,730
74,0,950,50,0
74,1,931,55,14
74,2,910,64,26
74,3,877,76,47
74,4,849,85,66
74,5,820,89,91
74,6,784,99,117
74,7,753,100,147
74,8,720,105,175
74,9,695,97,208
74,10,668,102,230
74,11,634,112,254
74,12,604,111,285
74,13,573,109,318
74,14,539,119,342
74,15,508,113,379
74,16,482,114,404
74,17,464,108,428
74,18,449,96,455
74,19,430,92,478
74,20,412,84,504
74,21,403,77,520
74,22,393,70,537
74,23,378,59,563
74,24,370,54,576
74,25,356,57,587
74,26,350,46,604
74,27,344,42,614
74,28,341,34,625
74,29,336,31,633
74,30,333,27,640
75,0,950,50,0
75,1,928,61,11
75,2,899,76,25
75,3,866,90,44
75,4,830,98,72
75,5,805,97,98
75,6,769,112,119
75,7,727,125,148
75,8,691,137,172
75,9,659,127,214
75,10,626,129,245
75,11,585,137,278
75,12,551,133,316
75,13,506,145,349
75,14,470,147,383
75,15,445,133,422
75,16,424,122,454
75,17,396,123,481
75,18,377,127,496
75,19,361,106,533
75,20,342,98,560
75,21,333,76,591
75,22,321,66,613
75,23,312,60,628
75,24,305,53,642
75,25,298,43,659
75,26,294,39,667
75,27,288,33,679
75,28,283,26,691
75,29,279,27,694
75,30,276,23,701
76,0,950,50,0
76,1,920,70,10
76,2,893,80,27
76,3,866,85,49
76,4,830,98,72
76,5,798,104,98
76,6,765,111,124
76,7,725,128,147
76,8,688,132,180
76,9,648,135,217
76,10,607,135,258
76,11,571,137,292
76,12,532,137,331
76,13,505,131,364
76,14,475,139,386
76,15,449,124,427
76,16,429,114,457
76,17,414,92,494
76,18,401,83,516
76,19,389,75,536
76,20,372,79,549
76,21,364,69,567
76,22,352,62,586
76,23,337,56,607
76,24,331,44,625
76,25,325,41,634
76,26,322,31,647
76,27,320,26,654
76,28,318,22,660
76,29,318,16,666
76,30,317,11,672
77,0,950,50,0
77,1,933,56,11
77,2,914,63,23
77,3,889,74,37
77,4,865,78,57
77,5,834,95,71
77,6,801,109,90
77,7,770,112,118
77,8,732,127,141
77,9,690,137,173
77,10,657,126,217
77,11,624,131,245
77,12,590,135,275
77,13,564,126,310
77,14,540,116,344
77,15,514,121,365
77,16,489,114,397
77,17,469,100,431
77,18,445,100,455
77,19,428,90,482
77,20,412,82,506
77,21,396,72,532
77,22,386,59,555
77,23,376,57,567
77,24,362,60,578
77,25,355,46,599
77,26,341,46,613
77,27,333,41,626
77,28,326,39,635
77,29,324,27,649
77,30,320,23,657
78,0,950,50,0
78,1,927,64,9
78,2,907,70,23
78,3,881,76,43
78,4,853,78,69
78,5,825,83,92
78,6,799,90,111
78,7,766,101,133
78,8,735,105,160
78,9,703,105,192
78,10,675,107,218
78,11,648,107,245
78,12,618,114,268
78,13,590,117,293
78,14,563,120,317
78,15,532,116,352
78,16,500,126,374
78,17,471,126,403
78,18,448,120,432
78,19,435,109,456
78,20,410,110,480
78,21,390,104,506
78,22,371,98,531
78,23,355,84,561
78,24,347,71,582
78,25,336,69,595
78,26,327,56,617
78,27,319,49,632
78,28,316,42,642
78,29,309,41,650
78,30,304,28,668
79,0,950,50,0
79,1,930,58,12
79,2,901,66,33
79,3,873,80,47
79,4,838,91,71
79,5,800,102,98
79,6,773,99,128
79,7,735,113,152
79,8,707,110,183
79,9,669,117,214
79,10,643,116,241
79,11,620,116,264
79,12,586,127,287
79,13,548,137,315
79,14,504,146,350
79,15,474,141,385
79,16,447,126,427
79,17,420,120,460
79,18,400,110,490
79,19,388,93,519
79,20,366,87,547
79,21,354,71,575
79,22,343,69,588
79,23,329,66,605
79,24,322,54,624
79,25,315,43,642
79,26,306,42,652
79,27,301,38,661
79,28,297,33,670
79,29,290,29,681
79,30,285,27,688
80,0,950,50,0
80,1,934,47,19
80,2,919,50,31
80,3,891,68,41
80,4,868,83,49
80,5,827,101,72
80,6,796,106,98
80,7,756,125,119
80,8,717,136,147
80,9,675,141,184
80,10,633,147,220
80,11,591,151,258
80,12,551,145,304
80,13,509,152,339
80,14,481,140,379
80,15,455,129,416
80,16,436,110,454
80,17,420,100,480
80,18,396,100,504
80,19,378,93,529
80,20,367,79,554
80,21,358,63,579
80,22,348,54,598
80,23,344,46,610
80,24,337,40,623
80,25,335,32,633
80,26,327,32,641
80,27,324,29,647
80,28,322,22,656
80,29,320,18,662
80,30,319,12,669
81,0,950,50,0
81,1,934,57,9
81,2,909,67,24
81,3,880,78,42
81,4,843,100,57
81,5,808,107,85
81,6,780,104,116
81,7,751,110,139
81,8,713,130,157
81,9,664,142,194
81,10,613,156,231
81,11,559,172,269
81,12,516,173,311
81,13,483,161,356
81,14,445,156,399
81,15,418,131,451
81,16,392,119,489
81,17,374,109,517
81,18,354,101,545
81,19,343,89,568
81,20,330,79,591
81,21,320,72,608
81,22,313,66,621
81,23,306,48,646
81,24,300,40,660
81,25,297,34,669
81,26,290,31,679
81,27,285,28,687
81,28,282,25,693
81,29,277,25,698
81,30,276,18,706
82,0,950,50,0
82,1,932,59,9
82,2,908,64,28
82,3,872,88,40
82,4,841,88,71
82,5,811,95,94
82,6,787,96,117
82,7,767,91,142
82,8,736,102,162
82,9,700,112,188
82,10,665,123,212
82,11,632,119,249
82,12,595,130,275
82,13,562,128,310
82,14,536,119,345
82,15,505,117,378
82,16,485,107,408
82,17,465,99,436
82,18,448,90,462
82,19,427,93,480
82,20,410,89,501
82,21,396,79,525
82,22,388,62,550
82,23,379,54,567
82,24,370,51,579
82,25,359,53,588
82,26,352,47,601
82,27,345,47,608
82,28,336,45,619
82,29,330,44,626
82,30,325,39,636
83,0,950,50,0
83,1,930,57,13
83,2,909,61,30
83,3,887,72,41
83,4,854,83,63
83,5,822,90,88
83,6,787,106,107
83,7,762,107,131
83,8,728,110,162
83,9,683,125,192
83,10,642,138,220
83,11,603,145,252
83,12,572,145,283
83,13,542,149,309
83,14,499,164,337
83,15,460,171,369
83,16,421,178,401
83,17,382,175,443
83,18,351,172,477
83,19,328,155,517
83,20,308,130,562
83,21,292,124,584
83,22,280,108,612
83,23,271,97,632
83,24,259,87,654
83,25,254,66,680
83,26,249,54,697
83,27,243,48,709
83,28,233,48,719
83,29,227,40,733
83,30,225,32,743
84,0,950,50,0
84,1,928,60,12
84,2,907,69,24
84,3,880,75,45
84,4,846,91,63
84,5,819,91,90
84,6,793,91,116
84,7,764,96,140
84,8,736,104,160
84,9,709,113,178
84,10,673,121,206
84,11,637,125,238
84,12,602,119,279
84,13,573,121,306
84,14,545,119,336
84,15,514,123,363
84,16,488,114,398
84,17,465,110,425
84,18,444,87,469
84,19,429,85,486
84,20,421,74,505
84,21,409,65,526
84,22,401,48,551
84,23,393,48,559
84,24,386,47,567
84,25,381,39,580
84,26,377,32,591
84,27,373,27,600
84,28,373,22,605
84,29,365,28,607
84,30,360,26,614
85,0,950,50,0
85,1,930,60,10
85,2,908,63,29
85,3,891,65,44
85,4,863,81,56
85,5,840,81,79
85,6,809,86,105
85,7,778,93,129
85,8,749,94,157
85,9,714,98,188
85,10,688,105,207
85,11,657,107,236
85,12,632,106,262
85,13,597,118,285
85,14,561,127,312
85,15,528,131,341
85,16,503,132,365
85,17,478,121,401
85,18,450,122,428
85,19,425,114,461
85,20,409,100,491
85,21,393,95,512
85,22,377,92,531
85,23,366,87,547
85,24,348,82,570
85,25,343,71,586
85,26,334,59,607
85,27,324,50,626
85,28,318,45,637
85,29,315,39,646
85,30,308,37,655
86,0,950,50,0
86,1,932,58,10
86,2,920,57,23
86,3,906,58,36
86,4,885,63,52
86,5,861,73,66
86,6,829,83,88
86,7,797,95,108
86,8,764,106,130
86,9,732,116,152
86,10,698,116,186
86,11,673,111,216
86,12,639,126,235
86,13,608,129,263
86,14,583,120,297
86,15,551,120,329
86,16,524,118,358
86,17,490,124,386
86,18,459,132,409
86,19,439,126,435
86,20,426,107,467
86,21,408,99,493
86,22,396,86,518
86,23,388,73,539
86,24,376,69,555
86,25,364,67,569
86,26,354,61,585
86,27,347,50,603
86,28,342,43,615
86,29,338,38,624
86,30,330,37,633
87,0,950,50,0
87,1,932,55,13
87,2,914,63,23
87,3,884,76,40
87,4,862,80,58
87,5,830,92,78
87,6,794,105,101
87,7,757,122,121
87,8,718,132,150
87,9,679,141,180
87,10,640,148,212
87,11,594,160,246
87,12,545,174,281
87,13,510,169,321
87,14,478,152,370
87,15,452,152,396
87,16,424,148,428
87,17,401,135,464
87,18,383,117,500
87,19,367,101,532
87,20,350,91,559
87,21,339,83,578
87,22,329,71,600
87,23,317,66,617
87,24,308,56,636
87,25,297,54,649
87,26,290,46,664
87,27,286,44,670
87,28,282,42,676
87,29,279,30,691
87,30,276,25,699
88,0,950,50,0
88,1,935,53,12
88,2,909,67,24
88,3,878,80,42
88,4,848,91,61
88,5,817,100,83
88,6,776,122,102
88,7,735,127,138
88,8,692,134,174
88,9,649,140,211
88,10,611,142,247
88,11,572,155,273
88,12,529,162,309
88,13,496,150,354
88,14,469,139,392
88,15,431,150,419
88,16,402,139,459
88,17,377,134,489
88,18,357,122,521
88,19,348,93,559
88,20,337,76,587
88,21,324,66,610
88,22,318,59,623
88,23,307,57,636
88,24,302,50,648
88,25,295,45,660
88,26,291,37,672
88,27,283,35,682
88,28,276,34,690
88,29,274,27,699
88,30,273,23,704
89,0,950,50,0
89,1,930,56,14
89,2,915,55,30
89,3,894,61,45
89,4,873,64,63
89,5,846,81,73
89,6,815,90,95
89,7,786,97,117
89,8,749,109,142
89,9,724,104,172
89,10,698,103,199
89,11,667,115,218
89,12,639,116,245
89,13,596,130,274
89,14,563,125,312
89,15,526,131,343
89,16,499,128,373
89,17,474,120,406
89,18,440,120,440
89,19,420,116,464
89,20,404,99,497
89,21,384,98,518
89,22,371,90,539
89,23,360,79,561
89,24,348,70,582
89,25,339,54,607
89,26,330,46,624
89,27,322,42,636
89,28,316,40,644
89,29,314,33,653
89,30,309,26,665
90,0,950,50,0
90,1,927,59,14
90,2,904,68,28
90,3,877,79,44
90,4,854,78,68
90,5,819,82,99
90,6,784,94,122
90,7,760,106,134
90,8,719,120,161
90,9,685,128,187
90,10,645,136,219
90,11,615,120,265
90,12,588,117,295
90,13,559,122,319
90,14,534,119,347
90,15,508,115,377
90,16,490,107,403
90,17,466,110,424
90,18,441,113,446
90,19,416,103,481
90,20,395,99,506
90,21,378,90,532
90,22,366,83,551
90,23,355,77,568
90,24,350,62,588
90,25,342,52,606
90,26,335,41,624
90,27,329,33,638
90,28,327,29,644
90,29,323,24,653
90,30,319,26,655
91,0,950,50,0
91,1,941,42,17
91,2,929,46,25
91,3,913,50,37
91,4,890,63,47
91,5,871,66,63
91,6,842,81,77
91,7,805,86,109
91,8,778,91,131
91,9,747,96,157
91,10,712,104,184
91,11,673,119,208
91,12,632,134,234
91,13,591,142,267
91,14,550,154,296
91,15,510,152,338
91,16,465,152,383
91,17,435,141,424
91,18,421,115,464
91,19,402,105,493
91,20,385,96,519
91,21,364,88,548
91,22,347,86,567
91,23,335,80,585
91,24,323,73,604
91,25,305,71,624
91,26,292,62,646
91,27,279,57,664
91,28,272,49,679
91,29,266,36,698
91,30,263,34,703
92,0,950,50,0
92,1,933,54,13
92,2,908,64,28
92,3,889,59,52
92,4,870,65,65
92,5,843,75,82
92,6,825,71,104
92,7,795,82,123
92,8,764,90,146
92,9,743,91,166
92,10,715,92,193
92,11,681,108,211
92,12,643,124,233
92,13,606,132,262
92,14,571,131,298
92,15,547,120,333
92,16,523,108,369
92,17,496,107,397
92,18,470,108,422
92,19,443,111,446
92,20,429,93,478
92,21,411,88,501
92,22,390,90,520
92,23,369,86,545
92,24,351,89,560
92,25,343,80,577
92,26,334,69,597
92,27,331,53,616
92,28,324,49,627
92,29,320,43,637
92,30,318,36,646
93,0,950,50,0
93,1,933,61,6
93,2,912,63,25
93,3,883,79,38
93,4,846,93,61
93,5,813,101,86
93,6,786,104,110
93,7,759,104,137
93,8,728,106,166
93,9,696,120,184
93,10,663,121,216
93,11,629,133,238
93,12,592,134,274
93,13,558,134,308
93,14,523,136,341
93,15,501,120,379
93,16,476,111,413
93,17,454,104,442
93,18,429,99,472
93,19,412,94,494
93,20,397,82,521
93,21,383,80,537
93,22,367,75,558
93,23,360,63,577
93,24,346,67,587
93,25,337,55,608
93,26,323,54,623
93,27,318,47,635
93,28,310,42,648
93,29,297,42,661
93,30,292,35,673
94,0,950,50,0
94,1,929,63,8
94,2,907,69,24
94,3,883,65,52
94,4,849,85,66
94,5,818,92,90
94,6,787,96,117
94,7,759,106,135
94,8,729,116,155
94,9,698,114,188
94,10,662,120,218
94,11,626,130,244
94,12,596,131,273
94,13,566,119,315
94,14,535,121,344
94,15,504,126,370
94,16,483,118,399
94,17,456,111,433
94,18,432,98,470
94,19,409,95,496
94,20,391,85,524
94,21,382,74,544
94,22,374,60,566
94,23,366,54,580
94,24,359,49,592
94,25,353,39,608
94,26,344,39,617
94,27,333,40,627
94,28,329,36,635
94,29,321,37,642
94,30,317,37,646
95,0,950,50,0
95,1,928,59,13
95,2,903,70,27
95,3,879,80,41
95,4,856,81,63
95,5,827,86,87
95,6,791,94,115
95,7,761,100,139
95,8,730,107,163
95,9,697,107,196
95,10,667,113,220
95,11,633,116,251
95,12,600,126,274
95,13,568,130,302
95,14,537,123,340
95,15,498,131,371
95,16,469,126,405
95,17,438,121,441
95,18,425,102,473
95,19,413,92,495
95,20,389,92,519
95,21,367,90,543
95,22,352,76,572
95,23,344,67,589
95,24,333,63,604
95,25,326,55,619
95,26,319,52,629
95,27,309,48,643
95,28,300,42,658
95,29,297,33,670
95,30,290,34,676
96,0,950,50,0
96,1,931,58,11
96,2,903,77,20
96,3,875,80,45
96,4,847,89,64
96,5,816,93,91
96,6,787,101,112
96,7,742,123,135
96,8,693,144,163
96,9,646,169,185
96,10,596,172,232
96,11,567,166,267
96,12,518,170,312
96,13,487,160,353
96,14,447,163,390
96,15,422,141,437
96,16,404,124,472
96,17,387,113,500
96,18,373,97,530
96,19,361,91,548
96,20,345,82,573
96,21,328,82,590
96,22,316,68,616
96,23,307,62,631
96,24,299,57,644
96,25,292,49,659
96,26,289,35,676
96,27,285,27,688
96,28,281,26,693
96,29,279,21,700
96,30,277,18,705
97,0,950,50,0
97,1,932,57,11
97,2,908,70,22
97,3,885,81,34
97,4,846,99,55
97,5,807,115,78
97,6,763,122,115
97,7,719,141,140
97,8,677,140,183
97,9,633,150,217
97,10,597,145,258
97,11,564,136,300
97,12,524,141,335
97,13,495,142,363
97,14,468,131,401
97,15,439,127,434
97,16,419,116,465
97,17,393,115,492
97,18,372,105,523
97,19,353,94,553
97,20,343,77,580
97,21,338,67,595
97,22,326,61,613
97,23,317,50,633
97,24,311,41,648
97,25,310,37,653
97,26,308,30,662
97,27,303,24,673
97,28,298,20,682
97,29,295,19,686
97,30,290,13,697
98,0,950,50,0
98,1,930,56,14
98,2,912,59,29
98,3,878,81,41
98,4,851,81,68
98,5,818,90,92
98,6,793,94,113
98,7,763,100,137
98,8,731,110,159
98,9,702,118,180
98,10,661,126,213
98,11,630,121,249
98,12,591,121,288
98,13,552,130,318
98,14,520,125,355
98,15,499,122,379
98,16,478,103,419
98,17,460,88,452
98,18,444,78,478
98,19,429,70,501
98,20,410,72,518
98,21,402,65,533
98,22,390,54,556
98,23,381,54,565
98,24,375,46,579
98,25,368,39,593
98,26,363,35,602
98,27,359,31,610
98,28,358,24,618
98,29,354,21,625
98,30,351,22,627
99,0,950,50,0
99,1,939,52,9
99,2,917,61,22
99,3,898,67,35
99,4,872,75,53
99,5,851,81,68
99,6,817,93,90
99,7,780,99,121
99,8,755,95,150
99,9,723,110,167
99,10,690,119,191
99,11,660,116,224
99,12,626,123,251
99,13,602,105,293
99,14,573,104,323
99,15,540,121,339
99,16,509,119,372
99,17,489,109,402
99,18,474,96,430
99,19,463,82,455
99,20,453,75,472
99,21,440,64,496
99,22,423,58,519
99,23,413,52,535
99,24,404,51,545
99,25,400,37,563
99,26,396,34,570
99,27,391,28,581
99,28,389,26,585
99,29,388,22,590
99,30,388,17,595
100,0,950,50,0
100,1,930,56,14
100,2,907,66,27
100,3,886,67,47
100,4,859,82,59
100,5,837,84,79
100,6,812,91,97
100,7,782,104,114
100,8,743,118,139
100,9,709,130,161
100,10,649,152,199
100,11,608,157,235
100,12,558,166,276
100,13,525,157,318
100,14,497,145,358
100,15,467,138,395
100,16,452,131,417
100,17,426,122,452
100,18,404,113,483
100,19,384,104,512
100,20,369,100,531
100,21,354,88,558
100,22,337,87,576
100,23,329,72,599
100,24,321,54,625
100,25,314,52,634
100,26,308,46,646
100,27,299,42,659
100,28,292,36,672
100,29,286,34,680
100,30,283,26,691
