"ll","tt","X1","X2","X3"
87,12,410,179,411
87,13,373,182,445
87,14,344,167,489
87,15,314,149,537
87,16,290,134,576
87,17,272,115,613
87,18,254,111,635
87,19,239,96,665
87,20,227,84,689
87,21,213,73,714
87,22,203,69,728
87,23,195,61,744
87,24,191,46,763
87,25,186,39,775
87,26,183,30,787
87,27,183,23,794
87,28,178,22,800
87,29,175,19,806
87,30,174,19,807
88,0,950,50,0
88,1,927,55,18
88,2,903,64,33
88,3,869,82,49
88,4,831,101,68
88,5,778,130,92
88,6,723,160,117
88,7,672,171,157
88,8,621,188,191
88,9,561,207,232
88,10,510,205,285
88,11,465,203,332
88,12,417,201,382
88,13,383,179,438
88,14,349,162,489
88,15,315,158,527
88,16,293,151,556
88,17,271,138,591
88,18,246,120,634
88,19,234,108,658
88,20,223,88,689
88,21,212,83,705
88,22,205,65,730
88,23,195,64,741
88,24,186,59,755
88,25,182,46,772
88,26,179,42,779
88,27,178,33,789
88,28,178,23,799
88,29,173,23,804
88,30,173,16,811
89,0,950,50,0
89,1,924,62,14
89,2,892,79,29
89,3,863,94,43
89,4,821,107,72
89,5,767,133,100
89,6,718,147,135
89,7,664,155,181
89,8,599,179,222
89,9,546,186,268
89,10,495,193,312
89,11,453,184,363
89,12,411,187,402
89,13,372,174,454
89,14,339,163,498
89,15,313,139,548
89,16,294,123,583
89,17,271,115,614
89,18,253,104,643
89,19,241,96,663
89,20,231,82,687
89,21,222,64,714
89,22,212,57,731
89,23,199,57,744
89,24,194,45,761
89,25,189,33,778
89,26,184,33,783
89,27,181,33,786
89,28,179,26,795
89,29,177,25,798
89,30,174,19,807
90,0,950,50,0
90,1,928,65,7
90,2,902,72,26
90,3,852,105,43
90,4,808,124,68
90,5,767,130,103
90,6,731,135,134
90,7,662,181,157
90,8,594,205,201
90,9,546,209,245
90,10,489,213,298
90,11,436,228,336
90,12,392,206,402
90,13,358,187,455
90,14,332,166,502
90,15,301,154,545
90,16,275,155,570
90,17,261,119,620
90,18,245,101,654
90,19,227,95,678
90,20,217,88,695
90,21,209,70,721
90,22,204,60,736
90,23,198,53,749
90,24,196,44,760
90,25,188,41,771
90,26,182,41,777
90,27,180,32,788
90,28,179,26,795
90,29,172,25,803
90,30,170,22,808
91,0,950,50,0
91,1,926,64,10
91,2,895,80,25
91,3,856,102,42
91,4,822,113,65
91,5,772,129,99
91,6,724,143,133
91,7,677,163,160
91,8,616,188,196
91,9,562,201,237
91,10,514,199,287
91,11,459,204,337
91,12,423,194,383
91,13,383,193,424
91,14,346,183,471
91,15,321,155,524
91,16,299,124,577
91,17,279,108,613
91,18,260,95,645
91,19,250,82,668
91,20,236,73,691
91,21,222,75,703
91,22,212,67,721
91,23,207,48,745
91,24,204,39,757
91,25,197,38,765
91,26,194,34,772
91,27,192,28,780
91,28,191,20,789
91,29,186,17,797
91,30,185,14,801
92,0,950,50,0
92,1,928,63,9
92,2,895,81,24
92,3,865,89,46
92,4,822,109,69
92,5,787,107,106
92,6,753,112,135
92,7,694,138,168
92,8,642,158,200
92,9,580,174,246
92,10,525,184,291
92,11,474,186,340
92,12,429,175,396
92,13,396,167,437
92,14,370,145,485
92,15,332,146,522
92,16,307,133,560
92,17,292,122,586
92,18,282,95,623
92,19,270,85,645
92,20,256,75,669
92,21,242,73,685
92,22,235,61,704
92,23,228,51,721
92,24,220,44,736
92,25,212,46,742
92,26,207,48,745
92,27,203,39,758
92,28,201,34,765
92,29,199,27,774
92,30,197,23,780
93,0,950,50,0
93,1,925,57,18
93,2,895,73,32
93,3,862,83,55
93,4,824,103,73
93,5,772,129,99
93,6,718,148,134
93,7,652,180,168
93,8,615,169,216
93,9,567,167,266
93,10,523,173,304
93,11,467,173,360
93,12,421,184,395
93,13,387,165,448
93,14,347,163,490
93,15,323,148,529
93,16,306,135,559
93,17,281,128,591
93,18,270,106,624
93,19,254,93,653
93,20,238,84,678
93,21,224,77,699
93,22,214,65,721
93,23,199,72,729
93,24,193,58,749
93,25,185,48,767
93,26,183,36,781
93,27,183,23,794
93,28,182,15,803
93,29,182,12,806
93,30,180,11,809
94,0,950,50,0
94,1,931,59,10
94,2,902,75,23
94,3,863,98,39
94,4,826,109,65
94,5,790,124,86
94,6,741,142,117
94,7,679,164,157
94,8,626,182,192
94,9,576,187,237
94,10,516,208,276
94,11,465,202,333
94,12,440,179,381
94,13,398,173,429
94,14,362,158,480
94,15,340,146,514
94,16,324,129,547
94,17,306,116,578
94,18,284,105,611
94,19,273,95,632
94,20,263,77,660
94,21,253,73,674
94,22,245,65,690
94,23,233,59,708
94,24,226,46,728
94,25,221,43,736
94,26,218,37,745
94,27,213,32,755
94,28,209,24,767
94,29,206,22,772
94,30,204,19,777
95,0,950,50,0
95,1,935,55,10
95,2,910,62,28
95,3,871,81,48
95,4,823,104,73
95,5,781,113,106
95,6,723,145,132
95,7,679,155,166
95,8,626,175,199
95,9,570,187,243
95,10,514,188,298
95,11,469,187,344
95,12,428,188,384
95,13,395,176,429
95,14,364,163,473
95,15,336,145,519
95,16,302,136,562
95,17,283,118,599
95,18,270,99,631
95,19,256,91,653
95,20,243,88,669
95,21,227,78,695
95,22,218,68,714
95,23,214,48,738
95,24,209,44,747
95,25,204,38,758
95,26,199,30,771
95,27,196,30,774
95,28,194,24,782
95,29,192,20,788
95,30,190,14,796
96,0,950,50,0
96,1,934,54,12
96,2,894,78,28
96,3,866,85,49
96,4,828,100,72
96,5,785,117,98
96,6,741,129,130
96,7,692,155,153
96,8,638,179,183
96,9,594,180,226
96,10,536,199,265
96,11,490,187,323
96,12,438,192,370
96,13,402,175,423
96,14,368,162,470
96,15,346,148,506
96,16,327,130,543
96,17,305,119,576
96,18,283,106,611
96,19,268,86,646
96,20,254,84,662
96,21,239,77,684
96,22,234,63,703
96,23,226,59,715
96,24,219,53,728
96,25,211,48,741
96,26,209,38,753
96,27,204,36,760
96,28,201,29,770
96,29,198,25,777
96,30,195,23,782
97,0,950,50,0
97,1,930,61,9
97,2,899,77,24
97,3,867,87,46
97,4,811,116,73
97,5,775,122,103
97,6,723,139,138
97,7,668,153,179
97,8,617,163,220
97,9,561,172,267
97,10,502,189,309
97,11,460,185,355
97,12,431,169,400
97,13,397,161,442
97,14,363,146,491
97,15,332,139,529
97,16,312,127,561
97,17,294,116,590
97,18,283,98,619
97,19,267,94,639
97,20,259,74,667
97,21,251,68,681
97,22,242,67,691
97,23,235,65,700
97,24,230,52,718
97,25,224,48,728
97,26,220,36,744
97,27,216,30,754
97,28,208,32,760
97,29,204,28,768
97,30,199,22,779
98,0,950,50,0
98,1,923,64,13
98,2,886,89,25
98,3,847,101,52
98,4,805,119,76
98,5,756,136,108
98,6,714,138,148
98,7,649,178,173
98,8,605,175,220
98,9,544,187,269
98,10,495,190,315
98,11,462,177,361
98,12,417,182,401
98,13,383,175,442
98,14,357,163,480
98,15,320,164,516
98,16,297,140,563
98,17,278,126,596
98,18,259,114,627
98,19,245,99,656
98,20,235,77,688
98,21,230,65,705
98,22,217,70,713
98,23,208,57,735
98,24,200,54,746
98,25,196,46,758
98,26,189,39,772
98,27,185,38,777
98,28,181,32,787
98,29,178,25,797
98,30,174,24,802
99,0,950,50,0
99,1,929,61,10
99,2,905,66,29
99,3,867,87,46
99,4,822,110,68
99,5,779,125,96
99,6,729,153,118
99,7,678,165,157
99,8,621,178,201
99,9,564,186,250
99,10,496,197,307
99,11,458,185,357
99,12,429,167,404
99,13,385,167,448
99,14,364,145,491
99,15,333,140,527
99,16,300,141,559
99,17,276,135,589
99,18,262,122,616
99,19,252,98,650
99,20,242,84,674
99,21,233,70,697
99,22,224,66,710
99,23,221,49,730
99,24,218,40,742
99,25,208,40,752
99,26,207,28,765
99,27,203,27,770
99,28,199,22,779
99,29,196,21,783
99,30,196,15,789
100,0,950,50,0
100,1,923,65,12
100,2,894,80,26
100,3,869,90,41
100,4,821,113,66
100,5,776,131,93
100,6,720,160,120
100,7,662,177,161
100,8,608,172,220
100,9,539,202,259
100,10,489,195,316
100,11,447,185,368
100,12,396,196,408
100,13,359,173,468
100,14,318,174,508
100,15,300,148,552
100,16,270,145,585
100,17,254,132,614
100,18,239,110,651
100,19,218,114,668
100,20,210,90,700
100,21,195,83,722
100,22,191,69,740
100,23,180,64,756
100,24,173,52,775
100,25,168,43,789
100,26,167,39,794
100,27,163,37,800
100,28,163,29,808
100,29,159,24,817
100,30,157,19,824
